Edge 	Weight
527 - 26111 	6674 
25327 - 26112 	4165 
24977 - 26113 	4773 
5244 - 26114 	9574 
3277 - 26115 	4388 
7141 - 26116 	3158 
8168 - 26117 	2868 
7553 - 26118 	4169 
2862 - 26119 	3403 
10026 - 26120 	4252 
20741 - 26121 	1942 
17324 - 26122 	12633 
13856 - 26123 	2556 
20718 - 26124 	7171 
17849 - 26125 	29 
14455 - 26126 	4593 
8290 - 26127 	3988 
10329 - 26128 	8363 
7426 - 26129 	1767 
16662 - 26130 	2491 
19437 - 26131 	2276 
3447 - 26132 	9636 
22269 - 26133 	9246 
28676 - 26134 	2265 
20658 - 26135 	6878 
25418 - 26136 	2064 
15374 - 26137 	2140 
29839 - 26138 	224 
28532 - 26139 	1832 
8088 - 26140 	1514 
16993 - 26141 	5306 
4809 - 26142 	2115 
6655 - 26143 	859 
19575 - 26144 	3180 
24115 - 26145 	6777 
14751 - 26146 	1467 
22625 - 26147 	2297 
14420 - 26148 	594 
2902 - 26149 	939 
18845 - 26150 	2277 
29475 - 26151 	2420 
592 - 26152 	2278 
26187 - 26153 	5328 
16823 - 26154 	2289 
9797 - 26155 	1916 
20548 - 26156 	413 
375 - 26157 	6234 
22135 - 26158 	7260 
19027 - 26159 	5533 
16282 - 26160 	3136 
17720 - 26161 	2404 
25984 - 26162 	6936 
26956 - 26163 	1747 
17935 - 26164 	801 
4796 - 26165 	5287 
18974 - 26166 	5141 
24526 - 26167 	4739 
4104 - 26168 	560 
312 - 26169 	856 
18439 - 26170 	2650 
21359 - 26171 	6094 
9542 - 26172 	1445 
26293 - 26173 	2475 
18494 - 26174 	4544 
17666 - 26175 	404 
14630 - 26176 	2983 
28364 - 26177 	2355 
11232 - 26178 	3068 
1327 - 26179 	9098 
26619 - 26180 	1869 
21746 - 26181 	2268 
12774 - 26182 	1563 
9765 - 26183 	436 
10948 - 26184 	247 
8161 - 26185 	830 
27502 - 26186 	2907 
25519 - 26187 	5909 
24176 - 26188 	215 
25356 - 26189 	1566 
13373 - 26190 	3862 
18252 - 26191 	1083 
3771 - 26192 	2502 
23084 - 26193 	1883 
29115 - 26194 	6444 
10273 - 26195 	1368 
14441 - 26196 	3699 
3027 - 26197 	2671 
313 - 26198 	1694 
17519 - 26199 	174 
5112 - 26200 	6570 
15903 - 26201 	3917 
21588 - 26202 	2000 
23085 - 26203 	9112 
18858 - 26204 	396 
28830 - 26205 	1611 
25185 - 26206 	1812 
16017 - 26207 	2670 
8513 - 26208 	4315 
1599 - 26209 	3046 
16200 - 26210 	1760 
14489 - 26211 	748 
14160 - 26212 	2131 
9935 - 26213 	6473 
14145 - 26214 	3874 
7633 - 26215 	6488 
16210 - 26216 	2920 
15512 - 26217 	3075 
1906 - 26218 	6619 
25196 - 26219 	10051 
10802 - 26220 	4635 
20304 - 26221 	676 
14437 - 26222 	1636 
10739 - 26223 	260 
16019 - 26224 	9103 
10349 - 26225 	2940 
7970 - 26226 	3126 
26389 - 26227 	3734 
19018 - 26228 	1391 
12252 - 26229 	6158 
10821 - 26230 	3585 
6466 - 26231 	2730 
27055 - 26232 	3765 
27546 - 26233 	5569 
12424 - 26234 	341 
28949 - 26235 	4623 
14047 - 26236 	1528 
14445 - 26237 	746 
2921 - 26238 	5057 
24725 - 26239 	2123 
9854 - 26240 	658 
5454 - 26241 	4290 
28605 - 26242 	3387 
22691 - 26243 	186 
26967 - 26244 	4344 
5379 - 26245 	831 
22723 - 26246 	3598 
19003 - 26247 	666 
9239 - 26248 	3677 
7970 - 26249 	5465 
7921 - 26250 	2917 
29494 - 26251 	4387 
17915 - 26252 	3009 
6675 - 26253 	2688 
10795 - 26254 	11293 
19565 - 26255 	619 
28119 - 26256 	6337 
7972 - 26257 	4030 
12985 - 26258 	6855 
26150 - 26259 	2533 
20005 - 26260 	5614 
7167 - 26261 	2015 
21096 - 26262 	3973 
4413 - 26263 	582 
16913 - 26264 	5662 
8541 - 26265 	538 
6853 - 26266 	2080 
9765 - 26267 	4847 
13683 - 26268 	6757 
3158 - 26269 	4965 
16035 - 26270 	2298 
10715 - 26271 	1522 
23175 - 26272 	1622 
11390 - 26273 	1037 
17020 - 26274 	4087 
24534 - 26275 	3924 
6314 - 26276 	1184 
28196 - 26277 	2129 
17575 - 26278 	8492 
6558 - 26279 	4822 
21149 - 26280 	5841 
14052 - 26281 	4728 
20670 - 26282 	1495 
29568 - 26283 	893 
17988 - 26284 	165 
20451 - 26285 	9101 
12133 - 26286 	5856 
27847 - 26287 	2555 
1097 - 26288 	2995 
23998 - 26289 	9186 
10804 - 26290 	2344 
16393 - 26291 	6969 
15220 - 26292 	2266 
24966 - 26293 	664 
27646 - 26294 	570 
25774 - 26295 	3559 
3423 - 26296 	1363 
15903 - 26297 	2660 
22027 - 26298 	4824 
26782 - 26299 	906 
7225 - 26300 	3292 
24114 - 26301 	2484 
22467 - 26302 	7506 
17256 - 26303 	2974 
21779 - 26304 	2490 
8281 - 26305 	7914 
13485 - 26306 	2207 
1247 - 26307 	2744 
7656 - 26308 	3723 
18660 - 26309 	3710 
14407 - 26310 	3924 
9874 - 26311 	1107 
7960 - 26312 	2639 
10814 - 26313 	6379 
27893 - 26314 	1681 
4573 - 26315 	2383 
27761 - 26316 	2663 
14439 - 26317 	6191 
23823 - 26318 	4433 
3667 - 26319 	1644 
20327 - 26320 	381 
7826 - 26321 	9947 
13612 - 26322 	6978 
19782 - 26323 	5338 
18747 - 26324 	1579 
8178 - 26325 	6220 
22406 - 26326 	13127 
26606 - 26327 	2335 
16483 - 26328 	2432 
17721 - 26329 	1034 
24698 - 26330 	931 
24478 - 26331 	2183 
10982 - 26332 	1574 
28095 - 26333 	255 
23969 - 26334 	4094 
28196 - 26335 	2376 
2339 - 26336 	2620 
9519 - 26337 	9499 
962 - 26338 	3175 
12507 - 26339 	1470 
27338 - 26340 	52 
997 - 26341 	2891 
16519 - 26342 	1973 
16001 - 26343 	5451 
13758 - 26344 	1758 
15942 - 26345 	75 
21002 - 26346 	7145 
5784 - 26347 	3320 
14709 - 26348 	3631 
19139 - 26349 	6587 
1887 - 26350 	10349 
27166 - 26351 	3763 
11183 - 26352 	5231 
11398 - 26353 	3136 
2 - 26354 	6100 
8636 - 26355 	4149 
916 - 26356 	4215 
29521 - 26357 	7684 
1804 - 26358 	3126 
23425 - 26359 	1475 
16844 - 26360 	5160 
22910 - 26361 	2532 
13663 - 26362 	701 
23537 - 26363 	5334 
22331 - 26364 	3425 
338 - 26365 	3480 
13088 - 26366 	2410 
27725 - 26367 	2834 
6768 - 26368 	648 
17141 - 26369 	750 
19369 - 26370 	1689 
7797 - 26371 	4046 
11388 - 26372 	4717 
23287 - 26373 	1013 
407 - 26374 	4697 
12140 - 26375 	12005 
26562 - 26376 	1773 
29856 - 26377 	2004 
18943 - 26378 	2593 
22897 - 26379 	5620 
9338 - 26380 	3921 
29782 - 26381 	9600 
25809 - 26382 	3839 
14184 - 26383 	2524 
7471 - 26384 	700 
625 - 26385 	604 
17838 - 26386 	7085 
23354 - 26387 	3830 
14046 - 26388 	2728 
3099 - 26389 	1176 
16324 - 26390 	2603 
20532 - 26391 	3374 
13575 - 26392 	4507 
8299 - 26393 	3310 
28212 - 26394 	3160 
14032 - 26395 	2854 
19495 - 26396 	1868 
23498 - 26397 	3283 
4495 - 26398 	2732 
6222 - 26399 	1606 
10278 - 26400 	28 
18544 - 26401 	2946 
1931 - 26402 	3834 
27641 - 26403 	4003 
15483 - 26404 	462 
9796 - 26405 	2008 
8067 - 26406 	3643 
12602 - 26407 	4098 
28849 - 26408 	3823 
26358 - 26409 	6120 
16072 - 26410 	10773 
20287 - 26411 	1477 
3579 - 26412 	1391 
9625 - 26413 	3750 
18035 - 26414 	839 
11260 - 26415 	4632 
6558 - 26416 	2359 
10540 - 26417 	479 
12651 - 26418 	6700 
1555 - 26419 	7191 
4028 - 26420 	4502 
17599 - 26421 	2772 
14946 - 26422 	4457 
20639 - 26423 	6899 
2051 - 26424 	3500 
2705 - 26425 	48 
636 - 26426 	2498 
27562 - 26427 	5544 
17999 - 26428 	3188 
8489 - 26429 	773 
6912 - 26430 	8088 
13290 - 26431 	4882 
18382 - 26432 	2107 
2129 - 26433 	3739 
20965 - 26434 	5154 
26061 - 26435 	352 
14755 - 26436 	2731 
3269 - 26437 	2207 
14732 - 26438 	919 
13870 - 26439 	1276 
21477 - 26440 	3019 
9317 - 26441 	4666 
17205 - 26442 	1254 
1150 - 26443 	1947 
19786 - 26444 	4181 
21734 - 26445 	462 
7688 - 26446 	1307 
2644 - 26447 	1895 
7215 - 26448 	543 
19634 - 26449 	2114 
19432 - 26450 	7118 
15373 - 26451 	3982 
23318 - 26452 	1913 
15103 - 26453 	2828 
27542 - 26454 	5 
23695 - 26455 	1640 
14331 - 26456 	3054 
16088 - 26457 	2625 
2050 - 26458 	8655 
16203 - 26459 	5307 
12823 - 26460 	3411 
4718 - 26461 	2100 
25804 - 26462 	1081 
4967 - 26463 	220 
17084 - 26464 	1488 
13645 - 26465 	781 
5774 - 26466 	1744 
5285 - 26467 	211 
20098 - 26468 	6399 
19346 - 26469 	768 
19846 - 26470 	4552 
13973 - 26471 	9551 
277 - 26472 	1243 
12641 - 26473 	4405 
24600 - 26474 	588 
11069 - 26475 	3093 
327 - 26476 	5794 
19141 - 26477 	1021 
29054 - 26478 	3010 
17541 - 26479 	3560 
2010 - 26480 	4427 
27878 - 26481 	1203 
5958 - 26482 	10486 
18175 - 26483 	7834 
24195 - 26484 	3627 
27123 - 26485 	2434 
2058 - 26486 	2814 
22189 - 26487 	17166 
11399 - 26488 	162 
23202 - 26489 	1041 
17970 - 26490 	7218 
27826 - 26491 	3779 
13074 - 26492 	1466 
1618 - 26493 	4291 
9341 - 26494 	2376 
19091 - 26495 	1040 
28050 - 26496 	704 
3037 - 26497 	2052 
173 - 26498 	3534 
15154 - 26499 	3856 
5501 - 26500 	2400 
7774 - 26501 	174 
4531 - 26502 	1595 
25259 - 26503 	960 
13005 - 26504 	9115 
20397 - 26505 	1007 
11441 - 26506 	1819 
5675 - 26507 	2299 
16063 - 26508 	5722 
6394 - 26509 	47 
10141 - 26510 	3329 
9653 - 26511 	10814 
5389 - 26512 	3267 
19174 - 26513 	2856 
10770 - 26514 	3675 
5753 - 26515 	2428 
21891 - 26516 	1132 
23903 - 26517 	1427 
15052 - 26518 	10109 
24449 - 26519 	3286 
9701 - 26520 	2023 
12372 - 26521 	8331 
19875 - 26522 	1891 
16241 - 26523 	74 
20149 - 26524 	2289 
21081 - 26525 	963 
6796 - 26526 	5896 
5337 - 26527 	5892 
16077 - 26528 	3853 
1616 - 26529 	2867 
15160 - 26530 	2410 
4731 - 26531 	4443 
11504 - 26532 	6022 
17378 - 26533 	2380 
29114 - 26534 	646 
17396 - 26535 	5905 
21051 - 26536 	6566 
18408 - 26537 	4462 
19841 - 26538 	6022 
22024 - 26539 	5880 
28129 - 26540 	7349 
3220 - 26541 	3627 
19841 - 26542 	4896 
10845 - 26543 	5680 
15222 - 26544 	3077 
10368 - 26545 	4043 
25112 - 26546 	4180 
25705 - 26547 	3618 
6179 - 26548 	3578 
9351 - 26549 	2927 
12395 - 26550 	2778 
25883 - 26551 	3854 
6073 - 26552 	1729 
22276 - 26553 	7864 
24445 - 26554 	3017 
556 - 26555 	4486 
9563 - 26556 	77 
10262 - 26557 	5550 
23271 - 26558 	1821 
16042 - 26559 	2130 
20697 - 26560 	666 
6332 - 26561 	3230 
21143 - 26562 	374 
16073 - 26563 	2584 
19498 - 26564 	1088 
18469 - 26565 	1380 
24707 - 26566 	8368 
25794 - 26567 	1573 
18802 - 26568 	11276 
27711 - 26569 	1779 
15754 - 26570 	8491 
3508 - 26571 	5577 
15978 - 26572 	8172 
15769 - 26573 	4244 
8560 - 26574 	3413 
20405 - 26575 	3325 
21465 - 26576 	4093 
27630 - 26577 	1918 
13620 - 26578 	5088 
29120 - 26579 	3934 
18408 - 26580 	1049 
24333 - 26581 	9173 
5183 - 26582 	5558 
23497 - 26583 	3546 
10427 - 26584 	2378 
4305 - 26585 	2651 
1944 - 26586 	8046 
6556 - 26587 	5600 
10625 - 26588 	789 
26366 - 26589 	6953 
12676 - 26590 	15873 
1882 - 26591 	3554 
5043 - 26592 	479 
18063 - 26593 	3838 
14032 - 26594 	3353 
24975 - 26595 	7111 
12809 - 26596 	1499 
2193 - 26597 	1647 
18599 - 26598 	5159 
6833 - 26599 	2282 
25708 - 26600 	1447 
27451 - 26601 	1866 
3647 - 26602 	4448 
29157 - 26603 	2490 
28815 - 26604 	11483 
8652 - 26605 	11852 
18229 - 26606 	3843 
9995 - 26607 	2528 
560 - 26608 	3644 
26001 - 26609 	7043 
1844 - 26610 	3829 
25363 - 26611 	8349 
21129 - 26612 	12125 
28700 - 26613 	2708 
4850 - 26614 	5311 
11296 - 26615 	2435 
27480 - 26616 	4243 
2779 - 26617 	2619 
20576 - 26618 	2373 
21149 - 26619 	2905 
455 - 26620 	3432 
13915 - 26621 	100 
18880 - 26622 	786 
5520 - 26623 	1796 
12833 - 26624 	1272 
4107 - 26625 	7180 
15736 - 26626 	2658 
28821 - 26627 	4703 
23070 - 26628 	6144 
29418 - 26629 	10575 
18199 - 26630 	11043 
14116 - 26631 	3753 
16559 - 26632 	10220 
25104 - 26633 	335 
7461 - 26634 	805 
18235 - 26635 	4875 
18396 - 26636 	2843 
9753 - 26637 	5389 
20430 - 26638 	3626 
7829 - 26639 	3175 
25009 - 26640 	2880 
16320 - 26641 	5972 
14432 - 26642 	3359 
22842 - 26643 	6366 
15190 - 26644 	3319 
3364 - 26645 	7206 
6621 - 26646 	189 
6858 - 26647 	3088 
22551 - 26648 	3616 
25942 - 26649 	239 
22724 - 26650 	4050 
3941 - 26651 	3776 
16840 - 26652 	2363 
11114 - 26653 	1318 
26539 - 26654 	2875 
19027 - 26655 	869 
16999 - 26656 	422 
11840 - 26657 	8311 
12483 - 26658 	290 
24805 - 26659 	3766 
26698 - 26660 	6021 
3631 - 26661 	4180 
23546 - 26662 	472 
5862 - 26663 	7552 
25111 - 26664 	482 
7167 - 26665 	3579 
11343 - 26666 	1331 
27246 - 26667 	2669 
9983 - 26668 	5206 
21138 - 26669 	1875 
19501 - 26670 	4927 
25614 - 26671 	206 
26392 - 26672 	5502 
10611 - 26673 	45 
16168 - 26674 	3432 
27097 - 26675 	2993 
12072 - 26676 	2033 
27245 - 26677 	6285 
9720 - 26678 	669 
3778 - 26679 	2578 
19048 - 26680 	10321 
7014 - 26681 	8180 
28259 - 26682 	1842 
21957 - 26683 	1573 
26190 - 26684 	155 
14981 - 26685 	1618 
17735 - 26686 	4185 
28276 - 26687 	2427 
1399 - 26688 	1815 
20618 - 26689 	559 
7861 - 26690 	7711 
18723 - 26691 	6505 
5021 - 26692 	494 
20079 - 26693 	5659 
6906 - 26694 	4568 
2586 - 26695 	1156 
1480 - 26696 	2434 
22464 - 26697 	748 
9144 - 26698 	2978 
16910 - 26699 	2249 
10550 - 26700 	4393 
4769 - 26701 	598 
6018 - 26702 	631 
26838 - 26703 	3801 
21972 - 26704 	815 
12547 - 26705 	256 
20375 - 26706 	61 
12170 - 26707 	1144 
21538 - 26708 	5466 
16209 - 26709 	896 
1057 - 26710 	1227 
12562 - 26711 	1530 
29012 - 26712 	960 
28708 - 26713 	2696 
20114 - 26714 	4589 
21250 - 26715 	3073 
13692 - 26716 	501 
27395 - 26717 	2151 
13868 - 26718 	1884 
18414 - 26719 	1171 
13815 - 26720 	5272 
4244 - 26721 	283 
12853 - 26722 	7719 
19768 - 26723 	2889 
14670 - 26724 	7981 
20734 - 26725 	5702 
2992 - 26726 	2563 
20663 - 26727 	2435 
29843 - 26728 	2319 
23957 - 26729 	594 
27736 - 26730 	1080 
22998 - 26731 	1328 
2342 - 26732 	2366 
2579 - 26733 	2233 
18916 - 26734 	1036 
8828 - 26735 	5694 
21912 - 26736 	5975 
2363 - 26737 	8449 
18244 - 26738 	561 
8724 - 26739 	4322 
17704 - 26740 	957 
10607 - 26741 	3249 
11368 - 26742 	1978 
29467 - 26743 	3945 
23959 - 26744 	809 
10982 - 26745 	6386 
22607 - 26746 	1066 
6680 - 26747 	3147 
6075 - 26748 	2427 
10367 - 26749 	1071 
107 - 26750 	2323 
14330 - 26751 	3244 
4515 - 26752 	3968 
26412 - 26753 	1990 
153 - 26754 	7786 
16970 - 26755 	3838 
20964 - 26756 	2178 
19830 - 26757 	4006 
18503 - 26758 	8664 
15252 - 26759 	859 
12264 - 26760 	10237 
22271 - 26761 	5822 
669 - 26762 	2810 
28606 - 26763 	1599 
28931 - 26764 	15713 
24417 - 26765 	4798 
18937 - 26766 	3404 
478 - 26767 	237 
12281 - 26768 	3139 
10653 - 26769 	2735 
24630 - 26770 	1690 
6925 - 26771 	1981 
1705 - 26772 	9039 
20125 - 26773 	2127 
3717 - 26774 	1837 
14779 - 26775 	2749 
26729 - 26776 	1283 
12931 - 26777 	5180 
16067 - 26778 	5139 
18847 - 26779 	2345 
11971 - 26780 	8533 
12120 - 26781 	1000 
29358 - 26782 	2015 
3008 - 26783 	2737 
2346 - 26784 	2998 
11858 - 26785 	8829 
25298 - 26786 	4650 
4578 - 26787 	3665 
3180 - 26788 	2954 
12522 - 26789 	5493 
25032 - 26790 	936 
24362 - 26791 	3267 
13760 - 26792 	2546 
15812 - 26793 	2348 
19890 - 26794 	10420 
20347 - 26795 	853 
22175 - 26796 	376 
19788 - 26797 	803 
3425 - 26798 	1173 
1443 - 26799 	2590 
29313 - 26800 	2722 
18910 - 26801 	17 
10770 - 26802 	2581 
17552 - 26803 	2675 
3205 - 26804 	3891 
27731 - 26805 	891 
712 - 26806 	9122 
21048 - 26807 	141 
23680 - 26808 	4031 
17740 - 26809 	6729 
16667 - 26810 	6598 
3512 - 26811 	729 
17353 - 26812 	9140 
23482 - 26813 	5426 
22952 - 26814 	5246 
20138 - 26815 	5012 
27534 - 26816 	638 
1956 - 26817 	6560 
16796 - 26818 	4062 
6492 - 26819 	346 
11727 - 26820 	2743 
8924 - 26821 	5744 
22373 - 26822 	4613 
4561 - 26823 	1115 
6923 - 26824 	2351 
1948 - 26825 	249 
22397 - 26826 	4481 
26957 - 26827 	3328 
10786 - 26828 	4802 
21545 - 26829 	3451 
29251 - 26830 	3933 
11355 - 26831 	1232 
19320 - 26832 	3714 
16948 - 26833 	8439 
18161 - 26834 	2653 
15813 - 26835 	5499 
20352 - 26836 	183 
14165 - 26837 	14908 
4457 - 26838 	3366 
8330 - 26839 	14427 
18818 - 26840 	5066 
28597 - 26841 	285 
22942 - 26842 	1104 
15336 - 26843 	1197 
18080 - 26844 	1866 
8603 - 26845 	1575 
22573 - 26846 	1163 
4883 - 26847 	2311 
28393 - 26848 	3797 
7378 - 26849 	8428 
19862 - 26850 	379 
12265 - 26851 	3100 
10638 - 26852 	2238 
20852 - 26853 	2701 
7852 - 26854 	1564 
14618 - 26855 	6164 
18496 - 26856 	1927 
18394 - 26857 	2088 
1235 - 26858 	3290 
3219 - 26859 	12897 
29588 - 26860 	486 
7590 - 26861 	854 
17463 - 26862 	2712 
19370 - 26863 	5233 
3940 - 26864 	5474 
4817 - 26865 	41 
2404 - 26866 	885 
17314 - 26867 	13376 
10201 - 26868 	4122 
25366 - 26869 	2307 
27379 - 26870 	6879 
20374 - 26871 	1229 
21819 - 26872 	4210 
14663 - 26873 	2409 
28828 - 26874 	4298 
15124 - 26875 	1576 
1520 - 26876 	5010 
22610 - 26877 	6453 
19325 - 26878 	4846 
3393 - 26879 	5609 
14983 - 26880 	4412 
6489 - 26881 	2671 
20255 - 26882 	2868 
15998 - 26883 	3223 
18621 - 26884 	2361 
6057 - 26885 	1763 
809 - 26886 	4195 
11807 - 26887 	1047 
14618 - 26888 	1627 
10815 - 26889 	807 
27015 - 26890 	2252 
1065 - 26891 	862 
19342 - 26892 	4053 
2145 - 26893 	4670 
4370 - 26894 	2376 
28991 - 26895 	382 
21112 - 26896 	1133 
15473 - 26897 	184 
406 - 26898 	1649 
9015 - 26899 	3510 
26958 - 26900 	1554 
8805 - 26901 	742 
5781 - 26902 	3137 
17114 - 26903 	13274 
10184 - 26904 	1223 
22982 - 26905 	4787 
13448 - 26906 	4256 
8215 - 26907 	4104 
17254 - 26908 	477 
28500 - 26909 	4163 
13134 - 26910 	706 
21095 - 26911 	57 
23762 - 26912 	11120 
26018 - 26913 	3436 
3425 - 26914 	2248 
17737 - 26915 	2432 
23559 - 26916 	484 
15207 - 26917 	776 
13281 - 26918 	2615 
9910 - 26919 	596 
3622 - 26920 	2328 
23537 - 26921 	1458 
24984 - 26922 	10324 
13331 - 26923 	9889 
22541 - 26924 	4060 
12633 - 26925 	1838 
13013 - 26926 	3219 
20226 - 26927 	521 
12437 - 26928 	2990 
13918 - 26929 	2738 
25998 - 26930 	1853 
16945 - 26931 	2305 
18566 - 26932 	9059 
4341 - 26933 	6881 
7239 - 26934 	2175 
4307 - 26935 	2132 
25567 - 26936 	5177 
23424 - 26937 	898 
3035 - 26938 	3847 
12532 - 26939 	1988 
19419 - 26940 	4054 
1946 - 26941 	6886 
26013 - 26942 	2359 
16162 - 26943 	2064 
362 - 26944 	1348 
25159 - 26945 	3518 
19710 - 26946 	439 
11663 - 26947 	5365 
20786 - 26948 	2760 
15108 - 26949 	2382 
22022 - 26950 	1808 
9254 - 26951 	8031 
5933 - 26952 	2791 
9586 - 26953 	2024 
1097 - 26954 	673 
26055 - 26955 	5493 
5470 - 26956 	2497 
677 - 26957 	5759 
9973 - 26958 	193 
14539 - 26959 	10102 
4270 - 26960 	2959 
28239 - 26961 	4265 
12368 - 26962 	1115 
27978 - 26963 	6276 
3122 - 26964 	1723 
11408 - 26965 	905 
29402 - 26966 	4037 
13393 - 26967 	2593 
21459 - 26968 	3085 
7684 - 26969 	4680 
25289 - 26970 	2254 
29054 - 26971 	574 
7332 - 26972 	10111 
14432 - 26973 	2336 
28562 - 26974 	680 
15933 - 26975 	2763 
5645 - 26976 	1216 
12643 - 26977 	1093 
28609 - 26978 	14555 
6059 - 26979 	135 
488 - 26980 	3491 
22765 - 26981 	5001 
8335 - 26982 	174 
4540 - 26983 	1295 
19146 - 26984 	3680 
21024 - 26985 	1372 
12425 - 26986 	4204 
14966 - 26987 	916 
14401 - 26988 	9812 
28183 - 26989 	3158 
29789 - 26990 	240 
19644 - 26991 	121 
10309 - 26992 	4365 
1966 - 26993 	3934 
9655 - 26994 	709 
14659 - 26995 	10970 
932 - 26996 	2302 
13209 - 26997 	9118 
24927 - 26998 	5221 
17132 - 26999 	59 
28216 - 27000 	2903 
24232 - 27001 	2955 
5303 - 27002 	5614 
6567 - 27003 	3879 
5329 - 27004 	1745 
15852 - 27005 	180 
22696 - 27006 	203 
12052 - 27007 	5590 
27363 - 27008 	1518 
25902 - 27009 	643 
27097 - 27010 	3521 
23380 - 27011 	1183 
2927 - 27012 	5949 
20623 - 27013 	8251 
17721 - 27014 	3399 
6444 - 27015 	4415 
21632 - 27016 	1030 
22696 - 27017 	2031 
21763 - 27018 	4351 
29172 - 27019 	1085 
18606 - 27020 	1763 
27038 - 27021 	666 
21175 - 27022 	4891 
19337 - 27023 	7563 
26064 - 27024 	1258 
20504 - 27025 	12844 
7056 - 27026 	5124 
8935 - 27027 	5598 
6502 - 27028 	8164 
22006 - 27029 	3380 
885 - 27030 	3232 
10680 - 27031 	13373 
19402 - 27032 	3821 
9737 - 27033 	3006 
27197 - 27034 	6395 
2738 - 27035 	988 
9634 - 27036 	1497 
27476 - 27037 	7182 
21341 - 27038 	1365 
22556 - 27039 	327 
21424 - 27040 	16656 
27644 - 27041 	3029 
19356 - 27042 	4915 
5697 - 27043 	3665 
24589 - 27044 	1067 
29085 - 27045 	7513 
20821 - 27046 	2925 
29439 - 27047 	1500 
7195 - 27048 	3873 
14114 - 27049 	3450 
6630 - 27050 	2268 
22599 - 27051 	786 
18869 - 27052 	355 
2659 - 27053 	8430 
29513 - 27054 	12787 
11124 - 27055 	4267 
27137 - 27056 	319 
1066 - 27057 	8486 
9466 - 27058 	6140 
24734 - 27059 	1715 
11890 - 27060 	2953 
3804 - 27061 	12721 
17753 - 27062 	93 
19495 - 27063 	411 
11432 - 27064 	2059 
28155 - 27065 	6230 
4796 - 27066 	9790 
18348 - 27067 	1124 
18059 - 27068 	7141 
8486 - 27069 	4952 
11126 - 27070 	5038 
14751 - 27071 	4675 
1422 - 27072 	3144 
3728 - 27073 	457 
28126 - 27074 	3306 
15892 - 27075 	938 
12252 - 27076 	2208 
4598 - 27077 	1283 
902 - 27078 	10052 
9902 - 27079 	1491 
4150 - 27080 	3796 
9734 - 27081 	8347 
25935 - 27082 	4013 
4063 - 27083 	9128 
8447 - 27084 	3710 
22478 - 27085 	2224 
1045 - 27086 	1308 
9255 - 27087 	3014 
8744 - 27088 	2790 
7902 - 27089 	6339 
4553 - 27090 	2315 
13676 - 27091 	3195 
28046 - 27092 	5078 
16882 - 27093 	3036 
25273 - 27094 	1770 
14516 - 27095 	1761 
12876 - 27096 	1293 
24455 - 27097 	2392 
24375 - 27098 	5655 
25538 - 27099 	1996 
25321 - 27100 	8114 
15423 - 27101 	5319 
8432 - 27102 	1781 
4471 - 27103 	4344 
22449 - 27104 	2114 
27805 - 27105 	220 
13552 - 27106 	3011 
7754 - 27107 	1262 
15777 - 27108 	3428 
11350 - 27109 	6199 
19313 - 27110 	10238 
2011 - 27111 	2180 
25067 - 27112 	9052 
27151 - 27113 	6828 
9745 - 27114 	6051 
3641 - 27115 	3819 
10825 - 27116 	709 
22177 - 27117 	6182 
5629 - 27118 	3665 
29471 - 27119 	2993 
1284 - 27120 	10594 
17390 - 27121 	2434 
9037 - 27122 	1623 
12592 - 27123 	1763 
20570 - 27124 	250 
9415 - 27125 	405 
13329 - 27126 	4395 
22091 - 27127 	5280 
11388 - 27128 	4771 
1170 - 27129 	3362 
22913 - 27130 	1375 
29076 - 27131 	769 
1029 - 27132 	13229 
4433 - 27133 	1017 
23895 - 27134 	6109 
15256 - 27135 	15127 
8116 - 27136 	6135 
10235 - 27137 	1072 
236 - 27138 	6253 
22799 - 27139 	1126 
14304 - 27140 	6265 
28962 - 27141 	7118 
13917 - 27142 	701 
28792 - 27143 	4708 
24733 - 27144 	3867 
7235 - 27145 	3100 
11094 - 27146 	869 
26653 - 27147 	4944 
23572 - 27148 	4786 
3812 - 27149 	13529 
14890 - 27150 	6974 
22740 - 27151 	1797 
26577 - 27152 	1221 
24920 - 27153 	847 
17975 - 27154 	5591 
11061 - 27155 	6460 
4638 - 27156 	4325 
24810 - 27157 	6067 
13286 - 27158 	320 
19451 - 27159 	1042 
23172 - 27160 	3786 
26223 - 27161 	7065 
3859 - 27162 	598 
28838 - 27163 	6386 
5192 - 27164 	748 
20660 - 27165 	1339 
7748 - 27166 	3945 
11448 - 27167 	46 
24357 - 27168 	6673 
23849 - 27169 	12176 
5344 - 27170 	2158 
232 - 27171 	63 
20938 - 27172 	2902 
11712 - 27173 	3548 
1971 - 27174 	1573 
12167 - 27175 	341 
28933 - 27176 	1552 
18062 - 27177 	6399 
4003 - 27178 	2587 
27502 - 27179 	8918 
13348 - 27180 	2128 
15806 - 27181 	5044 
7807 - 27182 	2278 
17945 - 27183 	7011 
26223 - 27184 	1507 
17637 - 27185 	1852 
8888 - 27186 	4555 
582 - 27187 	1132 
5530 - 27188 	2779 
4577 - 27189 	2087 
24476 - 27190 	3308 
18148 - 27191 	614 
26807 - 27192 	5884 
12855 - 27193 	1548 
9587 - 27194 	1508 
5889 - 27195 	4030 
25984 - 27196 	10396 
20409 - 27197 	2680 
18813 - 27198 	10812 
15158 - 27199 	6635 
29269 - 27200 	5947 
26808 - 27201 	2444 
23442 - 27202 	3666 
