Edge 	Weight
43345 - 1259 	1872
1475 - 1260 	7142
11269 - 1261 	7967
8076 - 1262 	10622
39580 - 1263 	4827
12046 - 1264 	2076
24962 - 1265 	436
12348 - 1266 	4939
42478 - 1267 	12323
17507 - 1268 	4710
2736 - 1269 	6713
35753 - 1270 	9665
14533 - 1271 	1302
11073 - 1272 	9235
14980 - 1273 	7825
36824 - 1274 	1361
44683 - 1275 	10991
11013 - 1276 	4060
41275 - 1277 	2129
2024 - 1278 	3753
8148 - 1279 	5803
49087 - 1280 	4997
33040 - 1281 	8474
691 - 1282 	9889
6540 - 1283 	5950
49654 - 1284 	10970
28991 - 1285 	338
32834 - 1286 	7336
16617 - 1287 	2971
763 - 1288 	6314
6559 - 1289 	164
43384 - 1290 	1339
35405 - 1291 	4090
10317 - 1292 	1361
31870 - 1293 	5283
25691 - 1294 	2119
45316 - 1295 	8338
19498 - 1296 	24257
29496 - 1297 	11651
26850 - 1298 	6270
6388 - 1299 	3374
35134 - 1300 	3934
10119 - 1301 	6170
31132 - 1302 	3880
17294 - 1303 	245
34608 - 1304 	1793
7649 - 1305 	7319
18039 - 1306 	7333
42222 - 1307 	2255
31046 - 1308 	8283
8637 - 1309 	6810
16942 - 1310 	8671
10446 - 1311 	8700
10431 - 1312 	2343
27740 - 1313 	12727
20728 - 1314 	11766
35305 - 1315 	3378
31935 - 1316 	3539
27317 - 1317 	4138
20921 - 1318 	15084
13019 - 1319 	278
49603 - 1320 	12643
29148 - 1321 	5789
44285 - 1322 	7128
15451 - 1323 	7224
22265 - 1324 	3272
3181 - 1325 	7242
45469 - 1326 	1626
9165 - 1327 	9191
20593 - 1328 	2006
37427 - 1329 	2570
39290 - 1330 	2103
33709 - 1331 	10671
30314 - 1332 	2139
42943 - 1333 	3904
34893 - 1334 	2449
28669 - 1335 	11684
11305 - 1336 	19290
6294 - 1337 	7463
49691 - 1338 	4608
37981 - 1339 	8049
38982 - 1340 	4933
49905 - 1341 	10615
25469 - 1342 	6826
17828 - 1343 	4820
49261 - 1344 	5573
39496 - 1345 	8243
2130 - 1346 	12246
3887 - 1347 	10963
7085 - 1348 	1567
44526 - 1349 	8417
3070 - 1350 	432
24896 - 1351 	1161
21956 - 1352 	2608
9745 - 1353 	1250
12698 - 1354 	6346
26357 - 1355 	7984
11946 - 1356 	162
41315 - 1357 	4663
15412 - 1358 	4130
26442 - 1359 	5009
45390 - 1360 	8855
33267 - 1361 	499
47144 - 1362 	245
39229 - 1363 	3590
23765 - 1364 	8643
40876 - 1365 	11973
49205 - 1366 	305
24258 - 1367 	4490
10896 - 1368 	5949
26724 - 1369 	2011
42598 - 1370 	5707
4617 - 1371 	11456
6809 - 1372 	13067
39583 - 1373 	7578
27448 - 1374 	9175
9910 - 1375 	2145
2631 - 1376 	7705
41427 - 1377 	13682
28318 - 1378 	6107
45447 - 1379 	13202
26681 - 1380 	11761
19785 - 1381 	5749
21 - 1382 	6525
5061 - 1383 	6880
36377 - 1384 	4259
37301 - 1385 	3972
49637 - 1386 	4261
42385 - 1387 	8671
31634 - 1388 	9073
12307 - 1389 	1740
30787 - 1390 	3252
20520 - 1391 	1432
32172 - 1392 	2322
34722 - 1393 	6427
12497 - 1394 	7512
7842 - 1395 	625
7391 - 1396 	9422
46004 - 1397 	7393
31181 - 1398 	13854
21520 - 1399 	1135
25567 - 1400 	9579
29637 - 1401 	3712
36294 - 1402 	12994
45457 - 1403 	17383
18787 - 1404 	10882
23135 - 1405 	1962
47502 - 1406 	5537
2505 - 1407 	905
32694 - 1408 	3476
26263 - 1409 	845
37730 - 1410 	3901
3988 - 1411 	4801
49154 - 1412 	2598
37823 - 1413 	3205
8881 - 1414 	20176
2924 - 1415 	11496
41515 - 1416 	224
8063 - 1417 	10139
18721 - 1418 	853
6036 - 1419 	7708
47579 - 1420 	612
4986 - 1421 	4219
5830 - 1422 	4233
21071 - 1423 	27934
2948 - 1424 	3417
22653 - 1425 	2408
38166 - 1426 	3562
321 - 1427 	5344
16792 - 1428 	8388
43951 - 1429 	3331
46595 - 1430 	3299
38561 - 1431 	5397
12333 - 1432 	6396
36585 - 1433 	15651
15046 - 1434 	7454
38079 - 1435 	7384
29195 - 1436 	3011
12359 - 1437 	2139
11740 - 1438 	13892
33597 - 1439 	2071
291 - 1440 	4132
8199 - 1441 	13504
6856 - 1442 	6959
4789 - 1443 	8134
2566 - 1444 	4484
24931 - 1445 	9810
19618 - 1446 	2758
41228 - 1447 	1095
20801 - 1448 	17515
20273 - 1449 	4366
29583 - 1450 	3250
29995 - 1451 	2051
14993 - 1452 	1305
45833 - 1453 	7736
9798 - 1454 	1718
17744 - 1455 	831
34386 - 1456 	11106
20509 - 1457 	4210
38292 - 1458 	2413
7450 - 1459 	4698
43771 - 1460 	2962
34550 - 1461 	5830
3989 - 1462 	8180
42897 - 1463 	26400
15461 - 1464 	1581
47217 - 1465 	7988
23217 - 1466 	9561
25846 - 1467 	3753
21733 - 1468 	1720
14558 - 1469 	1427
48044 - 1470 	18640
47281 - 1471 	1370
27605 - 1472 	8566
42673 - 1473 	5582
10681 - 1474 	7175
18655 - 1475 	4171
27356 - 1476 	2673
38991 - 1477 	5196
49603 - 1478 	4654
48531 - 1479 	411
39943 - 1480 	227
10620 - 1481 	3758
46994 - 1482 	22
44317 - 1483 	3831
13297 - 1484 	21301
4430 - 1485 	3258
14488 - 1486 	4759
1935 - 1487 	336
1827 - 1488 	10626
27328 - 1489 	7546
24698 - 1490 	5341
31781 - 1491 	2814
43613 - 1492 	5623
40504 - 1493 	19403
41272 - 1494 	1207
12046 - 1495 	2832
14791 - 1496 	13620
35730 - 1497 	1721
9357 - 1498 	4027
944 - 1499 	931
38553 - 1500 	18312
31555 - 1501 	217
44254 - 1502 	9403
19286 - 1503 	3978
14908 - 1504 	3081
34020 - 1505 	3295
40674 - 1506 	1769
18334 - 1507 	897
28631 - 1508 	1550
40078 - 1509 	1753
19416 - 1510 	4664
37673 - 1511 	8217
27167 - 1512 	6917
10952 - 1513 	3766
5361 - 1514 	10661
9555 - 1515 	872
44817 - 1516 	710
45435 - 1517 	8276
39 - 1518 	9320
7850 - 1519 	32515
22988 - 1520 	4632
31340 - 1521 	4098
27485 - 1522 	2326
33309 - 1523 	7731
39284 - 1524 	7445
40366 - 1525 	5679
38336 - 1526 	5320
27833 - 1527 	2025
49544 - 1528 	3422
47776 - 1529 	9459
27330 - 1530 	2298
40163 - 1531 	7834
44960 - 1532 	9903
38773 - 1533 	2640
45444 - 1534 	143
36118 - 1535 	7835
9034 - 1536 	8324
46272 - 1537 	5703
18507 - 1538 	16537
33697 - 1539 	8784
28636 - 1540 	12559
4257 - 1541 	9084
29619 - 1542 	4717
41441 - 1543 	4900
29210 - 1544 	6629
15122 - 1545 	1419
4918 - 1546 	8648
2902 - 1547 	10846
18987 - 1548 	12140
581 - 1549 	4325
18403 - 1550 	1767
13187 - 1551 	6618
26445 - 1552 	4441
46685 - 1553 	6208
39980 - 1554 	5805
34496 - 1555 	2622
30409 - 1556 	20203
12751 - 1557 	6890
41790 - 1558 	8934
35622 - 1559 	4462
7263 - 1560 	11062
34993 - 1561 	940
20720 - 1562 	5824
33066 - 1563 	6402
25000 - 1564 	4232
8117 - 1565 	3208
21198 - 1566 	8247
41621 - 1567 	4538
38564 - 1568 	2057
48780 - 1569 	2159
44927 - 1570 	415
33820 - 1571 	4968
12681 - 1572 	2704
987 - 1573 	6879
2369 - 1574 	2390
2843 - 1575 	6312
4651 - 1576 	3318
47481 - 1577 	7355
3490 - 1578 	6614
2640 - 1579 	5922
12335 - 1580 	24255
37894 - 1581 	12599
4154 - 1582 	1677
10112 - 1583 	20981
36721 - 1584 	4696
11014 - 1585 	3169
11707 - 1586 	2292
13338 - 1587 	1732
20525 - 1588 	2646
28083 - 1589 	2167
24269 - 1590 	1843
43363 - 1591 	8955
18222 - 1592 	5636
14975 - 1593 	214
4925 - 1594 	14053
1383 - 1595 	1801
25704 - 1596 	4057
28000 - 1597 	10064
44770 - 1598 	557
37503 - 1599 	845
9538 - 1600 	2642
25774 - 1601 	10284
35179 - 1602 	27484
12147 - 1603 	4091
1790 - 1604 	5241
1404 - 1605 	8492
41716 - 1606 	12976
20620 - 1607 	2542
45156 - 1608 	9788
15197 - 1609 	5144
25982 - 1610 	639
47044 - 1611 	5231
42951 - 1612 	5738
25584 - 1613 	2235
2707 - 1614 	6189
6199 - 1615 	3958
32104 - 1616 	5416
9941 - 1617 	7726
43719 - 1618 	4232
36123 - 1619 	6597
48322 - 1620 	1510
24994 - 1621 	12899
12152 - 1622 	761
35140 - 1623 	8168
47593 - 1624 	12640
47808 - 1625 	4039
39247 - 1626 	2076
18980 - 1627 	10001
41766 - 1628 	6558
31779 - 1629 	25355
44131 - 1630 	1832
20759 - 1631 	8802
38489 - 1632 	3895
20934 - 1633 	15865
49954 - 1634 	4315
36149 - 1635 	723
46645 - 1636 	20467
2072 - 1637 	1093
27335 - 1638 	5496
22197 - 1639 	6117
27082 - 1640 	5100
2408 - 1641 	11006
26278 - 1642 	13528
48764 - 1643 	3101
35334 - 1644 	2139
43794 - 1645 	6239
7001 - 1646 	956
19981 - 1647 	7536
16102 - 1648 	5533
38834 - 1649 	4250
3681 - 1650 	4862
19199 - 1651 	6775
41781 - 1652 	8893
41178 - 1653 	9503
30534 - 1654 	5818
4053 - 1655 	11863
28458 - 1656 	4630
33150 - 1657 	20939
15206 - 1658 	5676
42494 - 1659 	13025
2074 - 1660 	21818
20651 - 1661 	31
42175 - 1662 	3521
12726 - 1663 	9918
19525 - 1664 	492
32981 - 1665 	3785
34747 - 1666 	12774
11603 - 1667 	1650
34971 - 1668 	2345
23273 - 1669 	1171
44422 - 1670 	5870
7112 - 1671 	5449
1674 - 1672 	15152
44096 - 1673 	123
40502 - 1674 	2000
5498 - 1675 	19921
8855 - 1676 	7391
7210 - 1677 	3723
49170 - 1678 	4840
48827 - 1679 	1357
28117 - 1680 	9730
27049 - 1681 	2180
27889 - 1682 	578
1389 - 1683 	458
27411 - 1684 	377
15194 - 1685 	3603
16823 - 1686 	7061
22796 - 1687 	9475
7781 - 1688 	4457
25592 - 1689 	5949
1788 - 1690 	6144
4018 - 1691 	203
43389 - 1692 	2106
12 - 1693 	7734
45509 - 1694 	5465
18112 - 1695 	3770
33858 - 1696 	3624
33019 - 1697 	5454
34073 - 1698 	15549
49849 - 1699 	9201
39642 - 1700 	4303
34839 - 1701 	3767
13006 - 1702 	6511
10787 - 1703 	3762
18126 - 1704 	1631
8679 - 1705 	4677
19875 - 1706 	86
11292 - 1707 	2349
21772 - 1708 	590
49956 - 1709 	13591
24222 - 1710 	5012
25873 - 1711 	2854
41039 - 1712 	8484
6358 - 1713 	6388
9101 - 1714 	1001
12152 - 1715 	6103
19858 - 1716 	2663
49195 - 1717 	2968
34931 - 1718 	2752
25228 - 1719 	4513
23732 - 1720 	5460
21505 - 1721 	9753
2268 - 1722 	3937
24146 - 1723 	4907
9446 - 1724 	5006
48467 - 1725 	4673
15628 - 1726 	10
28887 - 1727 	5710
34280 - 1728 	5154
19106 - 1729 	7253
48431 - 1730 	12230
48305 - 1731 	6403
18109 - 1732 	8423
27381 - 1733 	10436
30357 - 1734 	6379
39775 - 1735 	1436
35243 - 1736 	3439
1032 - 1737 	9977
2382 - 1738 	6749
20270 - 1739 	5605
36000 - 1740 	3127
1308 - 1741 	1924
20160 - 1742 	4680
20823 - 1743 	10105
7635 - 1744 	21060
33032 - 1745 	6999
31580 - 1746 	2801
6969 - 1747 	7612
2763 - 1748 	7444
47320 - 1749 	3801
3647 - 1750 	2576
10374 - 1751 	1571
1707 - 1752 	10297
31682 - 1753 	21001
48421 - 1754 	3098
34719 - 1755 	4715
32337 - 1756 	7927
20922 - 1757 	719
45757 - 1758 	11453
21518 - 1759 	7363
28637 - 1760 	9891
29467 - 1761 	7016
22624 - 1762 	2157
42363 - 1763 	1436
36980 - 1764 	3036
43293 - 1765 	9101
31359 - 1766 	1189
43217 - 1767 	5123
2670 - 1768 	4055
19286 - 1769 	4299
18769 - 1770 	1934
10758 - 1771 	8182
48714 - 1772 	7913
8287 - 1773 	9579
49196 - 1774 	2220
38179 - 1775 	13218
36671 - 1776 	2141
35563 - 1777 	4884
28697 - 1778 	7759
30345 - 1779 	13498
32510 - 1780 	5914
30405 - 1781 	191
2 - 1782 	6258
3292 - 1783 	9928
1697 - 1784 	2828
40941 - 1785 	5963
10429 - 1786 	398
31008 - 1787 	4814
3044 - 1788 	1995
41960 - 1789 	7332
39498 - 1790 	7806
16009 - 1791 	6889
22836 - 1792 	12383
18299 - 1793 	18060
6644 - 1794 	3317
2663 - 1795 	2726
41781 - 1796 	4149
43354 - 1797 	3532
6637 - 1798 	6769
36544 - 1799 	1214
13093 - 1800 	2264
44540 - 1801 	11681
20848 - 1802 	3343
42907 - 1803 	1123
17658 - 1804 	10684
16129 - 1805 	3146
13777 - 1806 	17330
13030 - 1807 	5594
37831 - 1808 	1184
6250 - 1809 	8441
33687 - 1810 	9966
11291 - 1811 	4979
44852 - 1812 	3948
37614 - 1813 	2383
4455 - 1814 	1524
2841 - 1815 	6107
41772 - 1816 	2950
19519 - 1817 	3369
44499 - 1818 	15443
35692 - 1819 	8521
34358 - 1820 	5370
8734 - 1821 	8067
21805 - 1822 	1128
42054 - 1823 	4174
12047 - 1824 	4409
34357 - 1825 	2630
39161 - 1826 	8514
29991 - 1827 	12863
43106 - 1828 	17530
30546 - 1829 	14795
9367 - 1830 	2428
11237 - 1831 	1051
17254 - 1832 	12392
15747 - 1833 	3221
41652 - 1834 	5256
32323 - 1835 	5308
40642 - 1836 	6888
24764 - 1837 	1431
47287 - 1838 	10196
14614 - 1839 	8144
49349 - 1840 	10064
16690 - 1841 	7379
13331 - 1842 	224
49325 - 1843 	6300
11844 - 1844 	3589
35542 - 1845 	2593
11942 - 1846 	11333
48570 - 1847 	4806
28483 - 1848 	8246
32638 - 1849 	5195
16661 - 1850 	3980
18900 - 1851 	11539
24053 - 1852 	6224
36153 - 1853 	76
44084 - 1854 	2471
12128 - 1855 	3961
8839 - 1856 	7363
24845 - 1857 	1448
41856 - 1858 	6209
4890 - 1859 	7882
35236 - 1860 	5602
10676 - 1861 	7205
14304 - 1862 	3917
35690 - 1863 	3838
20446 - 1864 	488
27967 - 1865 	2962
16581 - 1866 	6128
42798 - 1867 	1508
4355 - 1868 	3215
34888 - 1869 	19615
41231 - 1870 	10508
8204 - 1871 	4193
44690 - 1872 	6696
14526 - 1873 	1419
47025 - 1874 	1863
29134 - 1875 	4399
35932 - 1876 	10104
22016 - 1877 	6960
1587 - 1878 	3523
8670 - 1879 	2946
45789 - 1880 	2504
36096 - 1881 	1943
5176 - 1882 	1278
19351 - 1883 	9688
30667 - 1884 	6648
49353 - 1885 	10165
34071 - 1886 	6655
32473 - 1887 	6694
47983 - 1888 	1531
7933 - 1889 	4993
5575 - 1890 	6564
49180 - 1891 	10621
44760 - 1892 	4321
3314 - 1893 	6747
27939 - 1894 	6395
35430 - 1895 	2221
15161 - 1896 	20953
48644 - 1897 	11233
2362 - 1898 	3315
31580 - 1899 	4245
34168 - 1900 	4468
35424 - 1901 	6538
42879 - 1902 	4182
28595 - 1903 	7099
25334 - 1904 	3357
30103 - 1905 	4214
41668 - 1906 	11272
2157 - 1907 	1891
13023 - 1908 	5748
33159 - 1909 	5061
11305 - 1910 	1804
37279 - 1911 	4365
40279 - 1912 	2677
43179 - 1913 	7583
22996 - 1914 	2256
22922 - 1915 	1762
2490 - 1916 	2348
17241 - 1917 	5878
36835 - 1918 	17640
7820 - 1919 	1038
14554 - 1920 	9618
11183 - 1921 	927
40238 - 1922 	1556
42465 - 1923 	6305
22920 - 1924 	2077
1123 - 1925 	6032
7227 - 1926 	1128
30300 - 1927 	2940
12888 - 1928 	7470
26473 - 1929 	7085
20955 - 1930 	6814
5100 - 1931 	1317
40499 - 1932 	11095
49761 - 1933 	165
3471 - 1934 	2291
45462 - 1935 	3592
16788 - 1936 	859
11794 - 1937 	3716
44559 - 1938 	8010
31561 - 1939 	3904
31376 - 1940 	60
29692 - 1941 	14386
25480 - 1942 	2311
29539 - 1943 	685
24022 - 1944 	11595
35089 - 1945 	7908
5953 - 1946 	7719
5293 - 1947 	17119
21383 - 1948 	9519
4453 - 1949 	1903
13832 - 1950 	2221
19932 - 1951 	4406
9890 - 1952 	4567
19157 - 1953 	14558
42742 - 1954 	5932
5024 - 1955 	17769
3614 - 1956 	269
48469 - 1957 	13478
13337 - 1958 	13987
11284 - 1959 	5825
35517 - 1960 	9196
39740 - 1961 	1961
42534 - 1962 	8102
22924 - 1963 	8424
29293 - 1964 	12774
45818 - 1965 	3651
38532 - 1966 	7688
32448 - 1967 	7113
23235 - 1968 	2065
8552 - 1969 	8183
46624 - 1970 	889
35650 - 1971 	12086
27114 - 1972 	3519
7767 - 1973 	8787
42642 - 1974 	2635
29603 - 1975 	444
8233 - 1976 	4678
37928 - 1977 	625
46487 - 1978 	2850
20410 - 1979 	3621
32894 - 1980 	7956
48286 - 1981 	4369
33586 - 1982 	4867
18571 - 1983 	1217
38143 - 1984 	483
22619 - 1985 	11509
7873 - 1986 	9516
37319 - 1987 	13362
43078 - 1988 	5411
15047 - 1989 	4628
14128 - 1990 	2422
46127 - 1991 	6102
45885 - 1992 	7374
47404 - 1993 	7769
45426 - 1994 	1342
4107 - 1995 	143
49688 - 1996 	20429
10984 - 1997 	433
6935 - 1998 	6380
16515 - 1999 	7730
11439 - 2000 	9073
41877 - 2001 	643
8460 - 2002 	687
24047 - 2003 	5868
44275 - 2004 	4782
15938 - 2005 	1955
29382 - 2006 	401
30694 - 2007 	2640
6396 - 2008 	9206
41691 - 2009 	11669
39334 - 2010 	1945
48937 - 2011 	6482
35273 - 2012 	1195
780 - 2013 	8119
26509 - 2014 	2942
26212 - 2015 	15468
38056 - 2016 	2054
5353 - 2017 	6115
40460 - 2018 	3856
44707 - 2019 	4730
20462 - 2020 	2394
38085 - 2021 	2346
24008 - 2022 	4049
22799 - 2023 	3489
3341 - 2024 	5217
33717 - 2025 	7823
43632 - 2026 	6759
30378 - 2027 	463
8645 - 2028 	4541
5096 - 2029 	6219
49385 - 2030 	4410
45083 - 2031 	4311
43877 - 2032 	2052
4122 - 2033 	9304
35007 - 2034 	4902
20 - 2035 	2800
29848 - 2036 	9747
15267 - 2037 	7934
19815 - 2038 	4259
20113 - 2039 	2324
41850 - 2040 	6652
31746 - 2041 	5688
43437 - 2042 	3579
20149 - 2043 	5531
24992 - 2044 	4379
12416 - 2045 	4319
7658 - 2046 	1409
24145 - 2047 	8340
25496 - 2048 	3727
11804 - 2049 	19932
13261 - 2050 	8734
5022 - 2051 	8047
28182 - 2052 	3515
32237 - 2053 	7316
1807 - 2054 	5033
39216 - 2055 	8056
22485 - 2056 	236
12011 - 2057 	4936
46824 - 2058 	13951
33663 - 2059 	4528
33055 - 2060 	7835
43716 - 2061 	5123
22845 - 2062 	26
23772 - 2063 	5101
10195 - 2064 	3106
43686 - 2065 	4344
29259 - 2066 	3543
16125 - 2067 	5459
47457 - 2068 	765
48727 - 2069 	3611
40851 - 2070 	4793
38098 - 2071 	1220
47452 - 2072 	1823
27641 - 2073 	1873
31623 - 2074 	3586
2552 - 2075 	555
5199 - 2076 	8170
41016 - 2077 	11041
24842 - 2078 	971
19708 - 2079 	9926
9486 - 2080 	5061
45940 - 2081 	6460
36518 - 2082 	8806
27562 - 2083 	1948
17501 - 2084 	4024
49554 - 2085 	9387
8068 - 2086 	246
42490 - 2087 	5142
16691 - 2088 	910
7289 - 2089 	4669
24832 - 2090 	975
22037 - 2091 	2276
37510 - 2092 	4916
3294 - 2093 	5368
47908 - 2094 	2286
23962 - 2095 	6829
47656 - 2096 	7148
4905 - 2097 	2327
43540 - 2098 	1606
29478 - 2099 	4299
33720 - 2100 	10941
48173 - 2101 	7805
21868 - 2102 	2468
20006 - 2103 	5086
6939 - 2104 	2903
36635 - 2105 	66
48916 - 2106 	3183
33237 - 2107 	1943
31580 - 2108 	7102
4201 - 2109 	2446
45103 - 2110 	4535
9009 - 2111 	7989
15085 - 2112 	3859
48893 - 2113 	6603
49209 - 2114 	10625
8678 - 2115 	1326
9947 - 2116 	3522
46585 - 2117 	2820
17004 - 2118 	3961
29152 - 2119 	6040
3240 - 2120 	6797
27132 - 2121 	2776
41093 - 2122 	1280
45680 - 2123 	8396
13590 - 2124 	37236
44261 - 2125 	6484
28304 - 2126 	14408
9606 - 2127 	1252
25517 - 2128 	4950
20875 - 2129 	3745
45830 - 2130 	2863
22787 - 2131 	1157
1108 - 2132 	17567
39037 - 2133 	3503
9881 - 2134 	8423
44726 - 2135 	4965
16170 - 2136 	4044
48984 - 2137 	628
29349 - 2138 	542
29602 - 2139 	3449
1526 - 2140 	11050
6348 - 2141 	1764
25327 - 2142 	12463
36714 - 2143 	3778
20046 - 2144 	5164
20994 - 2145 	4432
28010 - 2146 	6918
49629 - 2147 	10868
37248 - 2148 	6563
8627 - 2149 	9657
31561 - 2150 	11525
44587 - 2151 	10133
43655 - 2152 	7599
6324 - 2153 	6565
6801 - 2154 	4241
34682 - 2155 	1093
45588 - 2156 	1516
18577 - 2157 	2028
14358 - 2158 	3932
2625 - 2159 	2963
21814 - 2160 	15294
6922 - 2161 	2648
48772 - 2162 	17769
23687 - 2163 	19724
34375 - 2164 	2176
34231 - 2165 	8643
4443 - 2166 	9268
23333 - 2167 	5348
11071 - 2168 	4221
27039 - 2169 	4572
25939 - 2170 	7616
25154 - 2171 	5907
32300 - 2172 	6211
19038 - 2173 	114
6555 - 2174 	11451
28600 - 2175 	7063
47758 - 2176 	3443
49184 - 2177 	1378
2223 - 2178 	4908
49057 - 2179 	10829
40369 - 2180 	533
33105 - 2181 	8950
7441 - 2182 	1916
19180 - 2183 	2585
6959 - 2184 	7277
35580 - 2185 	6400
23057 - 2186 	1331
11937 - 2187 	1356
14080 - 2188 	8491
42070 - 2189 	717
13636 - 2190 	12147
14974 - 2191 	7609
43279 - 2192 	10680
13180 - 2193 	7076
45282 - 2194 	3974
38408 - 2195 	13968
4390 - 2196 	6287
47980 - 2197 	6347
30769 - 2198 	281
9318 - 2199 	9867
45490 - 2200 	10525
40471 - 2201 	8226
29650 - 2202 	186
5896 - 2203 	5234
30918 - 2204 	198
24686 - 2205 	11780
10472 - 2206 	10744
43761 - 2207 	2597
807 - 2208 	68
35198 - 2209 	9414
49356 - 2210 	2997
11501 - 2211 	884
10932 - 2212 	7386
46523 - 2213 	581
32976 - 2214 	9522
3310 - 2215 	6495
26981 - 2216 	5643
25221 - 2217 	1413
36772 - 2218 	5664
32160 - 2219 	7687
32150 - 2220 	21829
28032 - 2221 	3044
17674 - 2222 	688
29178 - 2223 	4015
6087 - 2224 	3389
40352 - 2225 	10305
45795 - 2226 	4092
20775 - 2227 	918
45163 - 2228 	3956
4579 - 2229 	3424
34595 - 2230 	7493
42863 - 2231 	2297
33845 - 2232 	3593
45021 - 2233 	14531
48875 - 2234 	4947
11831 - 2235 	6898
13278 - 2236 	1317
13546 - 2237 	3410
21749 - 2238 	4465
8399 - 2239 	13169
35519 - 2240 	587
4596 - 2241 	4691
22657 - 2242 	2428
44088 - 2243 	671
12984 - 2244 	9857
31754 - 2245 	2673
29153 - 2246 	6023
14270 - 2247 	3295
2341 - 2248 	4696
34336 - 2249 	12526
38561 - 2250 	8411
13677 - 2251 	6285
26840 - 2252 	2365
32147 - 2253 	6354
34857 - 2254 	1881
36757 - 2255 	9890
22112 - 2256 	5591
34762 - 2257 	1931
8440 - 2258 	682
4372 - 2259 	1285
24680 - 2260 	5276
41622 - 2261 	11275
38251 - 2262 	14811
46221 - 2263 	1510
29392 - 2264 	856
46820 - 2265 	4885
41386 - 2266 	2416
12068 - 2267 	6786
9221 - 2268 	6111
27689 - 2269 	1143
14051 - 2270 	5366
20295 - 2271 	5487
23882 - 2272 	14786
15655 - 2273 	5694
18572 - 2274 	4938
27418 - 2275 	2173
18245 - 2276 	1012
33962 - 2277 	2218
18655 - 2278 	3819
19075 - 2279 	593
22269 - 2280 	7188
25104 - 2281 	3555
46264 - 2282 	8608
23838 - 2283 	8416
38494 - 2284 	1372
19797 - 2285 	3932
23147 - 2286 	3935
10703 - 2287 	6866
45589 - 2288 	294
43851 - 2289 	18491
23539 - 2290 	3511
42288 - 2291 	13699
30906 - 2292 	22589
6262 - 2293 	3078
9529 - 2294 	1420
47755 - 2295 	6323
23971 - 2296 	372
44289 - 2297 	14380
28190 - 2298 	17830
17437 - 2299 	7357
28425 - 2300 	13656
8260 - 2301 	1382
36168 - 2302 	7974
36766 - 2303 	12918
38725 - 2304 	18452
19790 - 2305 	2632
5729 - 2306 	4997
16285 - 2307 	2568
30775 - 2308 	3
19444 - 2309 	4897
31938 - 2310 	257
9221 - 2311 	6207
20497 - 2312 	4439
37596 - 2313 	654
28243 - 2314 	2242
13796 - 2315 	5837
31086 - 2316 	16220
119 - 2317 	5393
10315 - 2318 	2798
23791 - 2319 	44
34080 - 2320 	4321
34712 - 2321 	3629
31507 - 2322 	5467
19215 - 2323 	10849
48743 - 2324 	11400
46638 - 2325 	6068
