Edge 	Weight
5681 - 1207 	411 
3934 - 1208 	1713 
5849 - 1209 	457 
1318 - 1210 	2004 
9333 - 1211 	1004 
5427 - 1212 	1194 
2154 - 1213 	193 
7261 - 1214 	17 
7390 - 1215 	437 
8648 - 1216 	1866 
8792 - 1217 	970 
529 - 1218 	1537 
7761 - 1219 	939 
245 - 1220 	1597 
8830 - 1221 	485 
2726 - 1222 	1393 
2405 - 1223 	778 
3891 - 1224 	1349 
38 - 1225 	1486 
2389 - 1226 	2202 
8039 - 1227 	1604 
5303 - 1228 	436 
5197 - 1229 	499 
2442 - 1230 	488 
230 - 1231 	695 
7894 - 1232 	384 
8012 - 1233 	172 
9326 - 1234 	1160 
7316 - 1235 	7003 
5809 - 1236 	382 
1361 - 1237 	705 
6875 - 1238 	2763 
7317 - 1239 	2101 
9832 - 1240 	1303 
9002 - 1241 	1569 
2166 - 1242 	1735 
6527 - 1243 	249 
9635 - 1244 	642 
9992 - 1245 	1103 
6127 - 1246 	1073 
4671 - 1247 	296 
9583 - 1248 	1232 
5676 - 1249 	596 
7420 - 1250 	371 
5970 - 1251 	446 
3109 - 1252 	770 
6662 - 1253 	957 
1792 - 1254 	1149 
4369 - 1255 	1697 
9792 - 1256 	643 
3062 - 1257 	532 
2136 - 1258 	1631 
7802 - 1259 	1074 
1559 - 1260 	348 
4007 - 1261 	1135 
5098 - 1262 	3379 
2271 - 1263 	1327 
4234 - 1264 	842 
8366 - 1265 	322 
7163 - 1266 	1729 
4147 - 1267 	1627 
8820 - 1268 	917 
4786 - 1269 	904 
6270 - 1270 	1846 
8779 - 1271 	1008 
4138 - 1272 	949 
5296 - 1273 	1049 
4252 - 1274 	2365 
1062 - 1275 	11 
9545 - 1276 	699 
1617 - 1277 	642 
3500 - 1278 	889 
2945 - 1279 	524 
8276 - 1280 	1019 
6060 - 1281 	1623 
2642 - 1282 	1296 
1912 - 1283 	1349 
1680 - 1284 	1972 
543 - 1285 	66 
1857 - 1286 	601 
3927 - 1287 	277 
4416 - 1288 	2011 
7681 - 1289 	541 
93 - 1290 	626 
62 - 1291 	1412 
259 - 1292 	568 
8661 - 1293 	2851 
7698 - 1294 	922 
6783 - 1295 	721 
1886 - 1296 	134 
6150 - 1297 	118 
4766 - 1298 	707 
8407 - 1299 	720 
8718 - 1300 	490 
8749 - 1301 	984 
4904 - 1302 	2138 
9049 - 1303 	519 
1756 - 1304 	884 
3909 - 1305 	4648 
894 - 1306 	1888 
9965 - 1307 	1295 
4766 - 1308 	354 
8487 - 1309 	161 
9711 - 1310 	508 
9332 - 1311 	1097 
861 - 1312 	870 
6654 - 1313 	1929 
1757 - 1314 	1760 
5432 - 1315 	901 
3048 - 1316 	1113 
1439 - 1317 	1669 
7282 - 1318 	932 
8122 - 1319 	1313 
9420 - 1320 	2761 
8398 - 1321 	391 
29 - 1322 	1385 
2165 - 1323 	507 
7700 - 1324 	740 
7137 - 1325 	459 
1717 - 1326 	248 
6671 - 1327 	972 
9226 - 1328 	520 
7162 - 1329 	200 
920 - 1330 	537 
4049 - 1331 	2296 
8562 - 1332 	387 
1012 - 1333 	1251 
9305 - 1334 	1383 
3804 - 1335 	1714 
7874 - 1336 	554 
2434 - 1337 	383 
5834 - 1338 	1244 
2091 - 1339 	86 
9687 - 1340 	605 
6075 - 1341 	164 
6753 - 1342 	1350 
2620 - 1343 	865 
2302 - 1344 	381 
6483 - 1345 	1635 
5345 - 1346 	566 
370 - 1347 	156 
5955 - 1348 	2495 
7745 - 1349 	2201 
647 - 1350 	487 
0 - 1351 	314 
9937 - 1352 	534 
5969 - 1353 	974 
9968 - 1354 	542 
6782 - 1355 	46 
3077 - 1356 	2711 
463 - 1357 	1660 
3851 - 1358 	1987 
2059 - 1359 	8 
2076 - 1360 	992 
1595 - 1361 	120 
1859 - 1362 	2196 
877 - 1363 	1043 
23 - 1364 	706 
9012 - 1365 	1355 
4463 - 1366 	236 
7467 - 1367 	883 
1457 - 1368 	2116 
8724 - 1369 	587 
6839 - 1370 	1742 
1917 - 1371 	641 
6813 - 1372 	1009 
2561 - 1373 	2130 
3858 - 1374 	618 
3460 - 1375 	157 
2984 - 1376 	2305 
9001 - 1377 	810 
4642 - 1378 	10 
9551 - 1379 	2304 
5029 - 1380 	1618 
9696 - 1381 	2486 
5813 - 1382 	176 
3397 - 1383 	687 
3394 - 1384 	615 
7349 - 1385 	806 
6869 - 1386 	212 
4304 - 1387 	2288 
2809 - 1388 	369 
4235 - 1389 	585 
2786 - 1390 	1456 
4361 - 1391 	68 
121 - 1392 	149 
3206 - 1393 	1187 
5616 - 1394 	1259 
2932 - 1395 	540 
9603 - 1396 	1170 
4150 - 1397 	2820 
5538 - 1398 	1256 
3149 - 1399 	843 
256 - 1400 	1540 
3506 - 1401 	297 
509 - 1402 	609 
8693 - 1403 	1798 
8866 - 1404 	354 
1677 - 1405 	1498 
3055 - 1406 	2252 
1020 - 1407 	1533 
2213 - 1408 	1040 
6809 - 1409 	1279 
8075 - 1410 	985 
4448 - 1411 	888 
8372 - 1412 	1565 
2600 - 1413 	281 
2034 - 1414 	769 
9503 - 1415 	503 
8573 - 1416 	1928 
1740 - 1417 	924 
1540 - 1418 	440 
9015 - 1419 	1205 
7159 - 1420 	2027 
5856 - 1421 	2067 
434 - 1422 	796 
6153 - 1423 	2852 
7575 - 1424 	2779 
3690 - 1425 	619 
6288 - 1426 	897 
7993 - 1427 	99 
2706 - 1428 	1795 
7914 - 1429 	1081 
8256 - 1430 	3095 
1968 - 1431 	2785 
2712 - 1432 	4636 
8513 - 1433 	1941 
8856 - 1434 	719 
6397 - 1435 	2020 
8087 - 1436 	1848 
5705 - 1437 	863 
2870 - 1438 	2836 
3827 - 1439 	679 
864 - 1440 	41 
6668 - 1441 	320 
8390 - 1442 	2388 
8292 - 1443 	2466 
11 - 1444 	566 
1727 - 1445 	1474 
8701 - 1446 	119 
3954 - 1447 	1292 
7418 - 1448 	1169 
2771 - 1449 	4082 
369 - 1450 	201 
4212 - 1451 	1033 
9597 - 1452 	679 
1107 - 1453 	1289 
1264 - 1454 	476 
1312 - 1455 	1222 
2364 - 1456 	302 
8007 - 1457 	1243 
3468 - 1458 	704 
2275 - 1459 	1567 
5895 - 1460 	856 
701 - 1461 	922 
9409 - 1462 	17 
3783 - 1463 	1678 
130 - 1464 	3617 
9863 - 1465 	351 
3062 - 1466 	862 
7848 - 1467 	1993 
5335 - 1468 	1223 
765 - 1469 	169 
8732 - 1470 	1199 
2920 - 1471 	342 
7837 - 1472 	765 
5793 - 1473 	553 
5964 - 1474 	52 
5335 - 1475 	113 
2862 - 1476 	100 
8415 - 1477 	2914 
8754 - 1478 	460 
8331 - 1479 	917 
5553 - 1480 	960 
975 - 1481 	473 
6376 - 1482 	1270 
4960 - 1483 	2509 
4669 - 1484 	787 
6911 - 1485 	338 
6040 - 1486 	4702 
2315 - 1487 	123 
772 - 1488 	1740 
9500 - 1489 	524 
6864 - 1490 	2398 
9616 - 1491 	2841 
4245 - 1492 	1416 
1558 - 1493 	1175 
7884 - 1494 	647 
2155 - 1495 	1398 
7603 - 1496 	1872 
7903 - 1497 	488 
2123 - 1498 	516 
996 - 1499 	264 
9495 - 1500 	2710 
4177 - 1501 	1685 
0 - 1502 	137 
8367 - 1503 	1021 
8686 - 1504 	1510 
2952 - 1505 	2417 
8485 - 1506 	907 
8597 - 1507 	182 
6859 - 1508 	980 
4501 - 1509 	1872 
4684 - 1510 	1318 
5755 - 1511 	2837 
2713 - 1512 	755 
4033 - 1513 	338 
5644 - 1514 	74 
7944 - 1515 	119 
3210 - 1516 	1876 
6550 - 1517 	679 
7137 - 1518 	950 
9100 - 1519 	624 
7724 - 1520 	1781 
7341 - 1521 	194 
5297 - 1522 	2841 
371 - 1523 	372 
9917 - 1524 	1374 
3638 - 1525 	109 
8960 - 1526 	598 
9482 - 1527 	560 
8049 - 1528 	2164 
8607 - 1529 	868 
9437 - 1530 	184 
3875 - 1531 	263 
5243 - 1532 	2859 
4707 - 1533 	62 
2457 - 1534 	966 
6034 - 1535 	2363 
4507 - 1536 	906 
4231 - 1537 	314 
4440 - 1538 	687 
3509 - 1539 	1379 
8100 - 1540 	1182 
2701 - 1541 	45 
4457 - 1542 	1897 
1000 - 1543 	422 
9080 - 1544 	1271 
5254 - 1545 	1011 
4837 - 1546 	1611 
2132 - 1547 	1116 
7495 - 1548 	1296 
841 - 1549 	2522 
5748 - 1550 	340 
7976 - 1551 	247 
8518 - 1552 	464 
6712 - 1553 	792 
2868 - 1554 	1203 
532 - 1555 	1302 
4893 - 1556 	1145 
2741 - 1557 	1872 
7366 - 1558 	398 
9936 - 1559 	440 
8870 - 1560 	3161 
4923 - 1561 	149 
427 - 1562 	340 
7937 - 1563 	1140 
5980 - 1564 	957 
1171 - 1565 	2029 
6119 - 1566 	2505 
9787 - 1567 	1312 
1174 - 1568 	1113 
1636 - 1569 	10 
4105 - 1570 	961 
884 - 1571 	631 
8824 - 1572 	1612 
647 - 1573 	699 
9165 - 1574 	466 
9398 - 1575 	202 
9600 - 1576 	1731 
2365 - 1577 	1149 
8443 - 1578 	287 
9995 - 1579 	287 
1473 - 1580 	987 
3439 - 1581 	624 
4577 - 1582 	1140 
6437 - 1583 	640 
2875 - 1584 	2104 
4948 - 1585 	1350 
640 - 1586 	1478 
1212 - 1587 	530 
7667 - 1588 	245 
4999 - 1589 	80 
2387 - 1590 	2117 
605 - 1591 	1191 
7871 - 1592 	321 
8251 - 1593 	1036 
2264 - 1594 	5925 
3379 - 1595 	193 
7118 - 1596 	1814 
6014 - 1597 	2077 
2011 - 1598 	803 
8872 - 1599 	1227 
9677 - 1600 	872 
3435 - 1601 	710 
9302 - 1602 	851 
3604 - 1603 	1162 
2106 - 1604 	176 
9202 - 1605 	20 
1096 - 1606 	98 
5683 - 1607 	1446 
1118 - 1608 	683 
847 - 1609 	2386 
3881 - 1610 	1214 
7595 - 1611 	1097 
5772 - 1612 	1515 
2520 - 1613 	1768 
8595 - 1614 	196 
9185 - 1615 	450 
8877 - 1616 	1290 
3825 - 1617 	272 
1155 - 1618 	898 
7320 - 1619 	52 
9123 - 1620 	358 
4336 - 1621 	3381 
8705 - 1622 	937 
7579 - 1623 	304 
3884 - 1624 	1483 
1703 - 1625 	1298 
7567 - 1626 	1314 
2894 - 1627 	951 
3077 - 1628 	1465 
7630 - 1629 	2481 
3342 - 1630 	1640 
9574 - 1631 	1765 
8812 - 1632 	734 
7282 - 1633 	652 
8005 - 1634 	778 
4665 - 1635 	579 
8723 - 1636 	430 
8485 - 1637 	558 
4043 - 1638 	787 
6472 - 1639 	1541 
6509 - 1640 	4580 
5885 - 1641 	181 
3781 - 1642 	157 
4258 - 1643 	100 
1983 - 1644 	50 
2600 - 1645 	3039 
6103 - 1646 	992 
4657 - 1647 	403 
6052 - 1648 	798 
8188 - 1649 	1316 
504 - 1650 	1133 
792 - 1651 	215 
5584 - 1652 	192 
8633 - 1653 	1188 
5317 - 1654 	235 
8445 - 1655 	391 
4454 - 1656 	400 
3340 - 1657 	267 
8116 - 1658 	1032 
8447 - 1659 	1156 
9388 - 1660 	1338 
9280 - 1661 	1150 
3503 - 1662 	1296 
2240 - 1663 	1847 
4138 - 1664 	865 
888 - 1665 	1070 
1414 - 1666 	1478 
8010 - 1667 	880 
6019 - 1668 	75 
9005 - 1669 	3015 
2751 - 1670 	2747 
1023 - 1671 	1831 
5046 - 1672 	2317 
5794 - 1673 	614 
2468 - 1674 	589 
2987 - 1675 	157 
7910 - 1676 	242 
8527 - 1677 	598 
7624 - 1678 	2635 
1713 - 1679 	2232 
4366 - 1680 	213 
3796 - 1681 	2340 
3348 - 1682 	382 
5059 - 1683 	2838 
3309 - 1684 	927 
6262 - 1685 	653 
5527 - 1686 	85 
5893 - 1687 	773 
7574 - 1688 	638 
5708 - 1689 	345 
5396 - 1690 	1533 
8264 - 1691 	1275 
8584 - 1692 	611 
4239 - 1693 	867 
7023 - 1694 	747 
6342 - 1695 	4320 
2524 - 1696 	629 
2319 - 1697 	137 
1084 - 1698 	165 
4499 - 1699 	600 
908 - 1700 	692 
8131 - 1701 	1682 
7998 - 1702 	1361 
5421 - 1703 	324 
5616 - 1704 	1189 
6167 - 1705 	1150 
12 - 1706 	1521 
7251 - 1707 	1559 
7290 - 1708 	261 
1533 - 1709 	2905 
2861 - 1710 	1192 
349 - 1711 	2836 
8552 - 1712 	1719 
3035 - 1713 	108 
7430 - 1714 	1852 
1390 - 1715 	673 
4924 - 1716 	3877 
4483 - 1717 	539 
1028 - 1718 	937 
2806 - 1719 	1167 
7462 - 1720 	642 
6066 - 1721 	63 
7142 - 1722 	1603 
432 - 1723 	4205 
8184 - 1724 	522 
9260 - 1725 	2110 
5455 - 1726 	437 
1603 - 1727 	685 
3677 - 1728 	1003 
1391 - 1729 	1781 
9980 - 1730 	3944 
5430 - 1731 	839 
5193 - 1732 	575 
2230 - 1733 	36 
5244 - 1734 	1887 
8707 - 1735 	973 
1551 - 1736 	787 
691 - 1737 	397 
4041 - 1738 	1910 
8415 - 1739 	650 
683 - 1740 	942 
8781 - 1741 	1048 
6802 - 1742 	1565 
7151 - 1743 	1752 
7756 - 1744 	559 
8847 - 1745 	262 
1846 - 1746 	528 
4328 - 1747 	31 
7007 - 1748 	194 
9959 - 1749 	1662 
8104 - 1750 	1223 
5973 - 1751 	1482 
732 - 1752 	2582 
1039 - 1753 	758 
3779 - 1754 	287 
8536 - 1755 	1932 
4011 - 1756 	551 
2080 - 1757 	822 
5176 - 1758 	907 
2503 - 1759 	1770 
8377 - 1760 	2059 
6900 - 1761 	3059 
599 - 1762 	2138 
8248 - 1763 	1114 
4506 - 1764 	2669 
3538 - 1765 	2218 
4362 - 1766 	256 
1277 - 1767 	1354 
1973 - 1768 	404 
8829 - 1769 	1616 
2303 - 1770 	170 
7127 - 1771 	5391 
3806 - 1772 	465 
8793 - 1773 	658 
7921 - 1774 	2253 
8909 - 1775 	516 
9280 - 1776 	602 
2488 - 1777 	7 
4344 - 1778 	1521 
1306 - 1779 	1708 
1181 - 1780 	1695 
3241 - 1781 	1413 
1023 - 1782 	2447 
5484 - 1783 	1227 
5297 - 1784 	1712 
7390 - 1785 	960 
9195 - 1786 	605 
1779 - 1787 	1142 
4450 - 1788 	179 
6807 - 1789 	1010 
9907 - 1790 	2127 
129 - 1791 	2062 
5770 - 1792 	216 
6277 - 1793 	246 
1997 - 1794 	742 
8462 - 1795 	1479 
1614 - 1796 	630 
3048 - 1797 	2618 
3798 - 1798 	83 
6626 - 1799 	3539 
6904 - 1800 	1042 
7334 - 1801 	2074 
5079 - 1802 	1964 
3313 - 1803 	2298 
5016 - 1804 	942 
3624 - 1805 	498 
5745 - 1806 	2280 
8677 - 1807 	1014 
420 - 1808 	1301 
1450 - 1809 	564 
2767 - 1810 	1005 
2885 - 1811 	1224 
9534 - 1812 	1273 
9205 - 1813 	835 
5474 - 1814 	1017 
1017 - 1815 	2269 
742 - 1816 	842 
5658 - 1817 	379 
615 - 1818 	1109 
1429 - 1819 	2459 
8627 - 1820 	149 
5097 - 1821 	166 
3890 - 1822 	1166 
9140 - 1823 	285 
4599 - 1824 	907 
524 - 1825 	714 
5712 - 1826 	1907 
4903 - 1827 	409 
7574 - 1828 	1352 
3742 - 1829 	2453 
5463 - 1830 	1035 
5572 - 1831 	40 
1811 - 1832 	997 
5156 - 1833 	972 
9915 - 1834 	4145 
6553 - 1835 	1084 
6259 - 1836 	3276 
5241 - 1837 	1794 
1290 - 1838 	142 
6602 - 1839 	270 
9619 - 1840 	2635 
4698 - 1841 	1871 
9806 - 1842 	466 
8404 - 1843 	1305 
3907 - 1844 	187 
4489 - 1845 	1857 
2839 - 1846 	1269 
991 - 1847 	2681 
9928 - 1848 	1710 
644 - 1849 	286 
336 - 1850 	272 
5059 - 1851 	93 
6338 - 1852 	570 
3953 - 1853 	2204 
1565 - 1854 	2625 
6713 - 1855 	374 
4144 - 1856 	713 
9812 - 1857 	1323 
6328 - 1858 	1522 
2369 - 1859 	648 
512 - 1860 	85 
6868 - 1861 	518 
1860 - 1862 	2173 
6311 - 1863 	16 
7498 - 1864 	1990 
1070 - 1865 	579 
3122 - 1866 	810 
3714 - 1867 	886 
4597 - 1868 	2734 
4221 - 1869 	1881 
9968 - 1870 	1125 
6469 - 1871 	1165 
8610 - 1872 	657 
3898 - 1873 	104 
9607 - 1874 	756 
1048 - 1875 	2142 
1060 - 1876 	820 
3953 - 1877 	1081 
9973 - 1878 	2110 
3234 - 1879 	904 
5261 - 1880 	1221 
1808 - 1881 	1716 
2453 - 1882 	1005 
4574 - 1883 	425 
3203 - 1884 	1350 
5931 - 1885 	1412 
4726 - 1886 	1717 
8367 - 1887 	918 
9002 - 1888 	102 
6864 - 1889 	1639 
1717 - 1890 	388 
5698 - 1891 	1384 
6648 - 1892 	682 
2605 - 1893 	1402 
1207 - 1894 	457 
2202 - 1895 	1597 
2978 - 1896 	1199 
8175 - 1897 	1311 
3856 - 1898 	2102 
5616 - 1899 	1677 
4308 - 1900 	1239 
9326 - 1901 	348 
1211 - 1902 	2342 
2239 - 1903 	3131 
3724 - 1904 	423 
5739 - 1905 	1198 
8267 - 1906 	975 
7178 - 1907 	1885 
2339 - 1908 	387 
6513 - 1909 	30 
3292 - 1910 	1591 
6310 - 1911 	699 
6971 - 1912 	952 
3444 - 1913 	3503 
1004 - 1914 	913 
5991 - 1915 	32 
4261 - 1916 	287 
538 - 1917 	1256 
11 - 1918 	1025 
5528 - 1919 	1377 
550 - 1920 	1067 
3304 - 1921 	1869 
8266 - 1922 	870 
1967 - 1923 	1979 
6490 - 1924 	895 
3101 - 1925 	199 
9827 - 1926 	1148 
6361 - 1927 	513 
4682 - 1928 	1996 
3136 - 1929 	2172 
6655 - 1930 	1554 
5387 - 1931 	1382 
3276 - 1932 	2147 
9753 - 1933 	1719 
3892 - 1934 	192 
1255 - 1935 	2508 
6162 - 1936 	1348 
4167 - 1937 	2559 
5787 - 1938 	331 
772 - 1939 	1424 
6430 - 1940 	2519 
5242 - 1941 	721 
6071 - 1942 	1588 
1398 - 1943 	849 
1982 - 1944 	1436 
6712 - 1945 	3402 
1230 - 1946 	1894 
6978 - 1947 	288 
8830 - 1948 	65 
4096 - 1949 	784 
1807 - 1950 	368 
501 - 1951 	2484 
3630 - 1952 	2701 
2955 - 1953 	322 
5832 - 1954 	3 
3271 - 1955 	1239 
4263 - 1956 	1676 
6652 - 1957 	548 
3284 - 1958 	1027 
9763 - 1959 	1605 
6711 - 1960 	2206 
826 - 1961 	108 
1089 - 1962 	2339 
8171 - 1963 	1175 
1425 - 1964 	981 
8683 - 1965 	1994 
7502 - 1966 	790 
1915 - 1967 	1863 
758 - 1968 	1600 
5757 - 1969 	7357 
7910 - 1970 	1455 
8998 - 1971 	986 
8641 - 1972 	255 
925 - 1973 	962 
5116 - 1974 	328 
4671 - 1975 	2242 
691 - 1976 	448 
3826 - 1977 	2290 
6170 - 1978 	280 
1568 - 1979 	548 
5504 - 1980 	715 
4210 - 1981 	445 
3918 - 1982 	1284 
1181 - 1983 	1076 
8100 - 1984 	488 
2543 - 1985 	727 
2240 - 1986 	113 
8093 - 1987 	769 
6255 - 1988 	846 
2191 - 1989 	774 
9322 - 1990 	1045 
5077 - 1991 	536 
7311 - 1992 	1320 
47 - 1993 	689 
3116 - 1994 	2318 
191 - 1995 	646 
6064 - 1996 	781 
8145 - 1997 	566 
5454 - 1998 	707 
2472 - 1999 	564 
2255 - 2000 	2250 
163 - 2001 	887 
5819 - 2002 	2872 
1702 - 2003 	712 
4714 - 2004 	1338 
2379 - 2005 	2718 
4819 - 2006 	1481 
4647 - 2007 	403 
6457 - 2008 	324 
3326 - 2009 	91 
4994 - 2010 	2488 
9757 - 2011 	1299 
9708 - 2012 	40 
7226 - 2013 	645 
9802 - 2014 	905 
5717 - 2015 	113 
180 - 2016 	29 
8388 - 2017 	1661 
8045 - 2018 	3307 
4858 - 2019 	717 
3648 - 2020 	1449 
3479 - 2021 	326 
1659 - 2022 	1805 
595 - 2023 	5564 
4005 - 2024 	46 
8280 - 2025 	3247 
1851 - 2026 	1853 
8937 - 2027 	26 
2450 - 2028 	1519 
8759 - 2029 	274 
8834 - 2030 	148 
6296 - 2031 	100 
7886 - 2032 	3138 
807 - 2033 	3235 
9679 - 2034 	1144 
4422 - 2035 	113 
4047 - 2036 	1601 
3977 - 2037 	717 
5444 - 2038 	213 
6077 - 2039 	933 
3439 - 2040 	807 
4673 - 2041 	352 
4315 - 2042 	2609 
4145 - 2043 	1296 
270 - 2044 	162 
7453 - 2045 	149 
8189 - 2046 	188 
548 - 2047 	270 
2642 - 2048 	2558 
6996 - 2049 	899 
9020 - 2050 	170 
9427 - 2051 	501 
8198 - 2052 	2298 
7371 - 2053 	390 
9342 - 2054 	208 
7428 - 2055 	766 
8040 - 2056 	1422 
3272 - 2057 	563 
374 - 2058 	1050 
1972 - 2059 	900 
9594 - 2060 	2263 
8009 - 2061 	2182 
8137 - 2062 	795 
5597 - 2063 	1298 
633 - 2064 	940 
9988 - 2065 	334 
5684 - 2066 	1843 
9610 - 2067 	623 
3522 - 2068 	518 
5971 - 2069 	3454 
4388 - 2070 	1311 
7083 - 2071 	2045 
977 - 2072 	1075 
1474 - 2073 	765 
8106 - 2074 	815 
2340 - 2075 	2657 
1414 - 2076 	218 
1497 - 2077 	544 
839 - 2078 	1393 
1482 - 2079 	1201 
5853 - 2080 	877 
2814 - 2081 	863 
8137 - 2082 	1428 
6491 - 2083 	1536 
4652 - 2084 	1472 
8758 - 2085 	597 
1400 - 2086 	371 
8797 - 2087 	784 
6048 - 2088 	2123 
5029 - 2089 	1008 
8702 - 2090 	424 
2992 - 2091 	1834 
2457 - 2092 	98 
249 - 2093 	762 
8073 - 2094 	385 
4697 - 2095 	3538 
2225 - 2096 	2798 
9979 - 2097 	2496 
7623 - 2098 	1162 
687 - 2099 	392 
9718 - 2100 	494 
8642 - 2101 	1189 
9493 - 2102 	1144 
4890 - 2103 	1236 
5750 - 2104 	1590 
8397 - 2105 	560 
7821 - 2106 	810 
4076 - 2107 	3016 
5100 - 2108 	2460 
3262 - 2109 	1401 
5797 - 2110 	1549 
3906 - 2111 	1152 
6973 - 2112 	896 
3285 - 2113 	3672 
3859 - 2114 	1405 
2205 - 2115 	1900 
1602 - 2116 	160 
2660 - 2117 	1422 
503 - 2118 	57 
8431 - 2119 	576 
7141 - 2120 	3054 
8283 - 2121 	1367 
9995 - 2122 	3047 
7539 - 2123 	550 
5718 - 2124 	1124 
2561 - 2125 	3079 
5189 - 2126 	2464 
9329 - 2127 	2801 
6269 - 2128 	1082 
451 - 2129 	677 
6478 - 2130 	1320 
3343 - 2131 	2 
4550 - 2132 	312 
2898 - 2133 	2329 
6709 - 2134 	948 
909 - 2135 	3211 
8370 - 2136 	2313 
8471 - 2137 	454 
3435 - 2138 	1796 
4247 - 2139 	2199 
8288 - 2140 	637 
374 - 2141 	727 
2863 - 2142 	417 
4643 - 2143 	2037 
7977 - 2144 	1461 
8929 - 2145 	2713 
1125 - 2146 	472 
1553 - 2147 	2 
2748 - 2148 	303 
8622 - 2149 	1271 
2266 - 2150 	310 
4936 - 2151 	141 
3010 - 2152 	1859 
9877 - 2153 	2616 
9052 - 2154 	872 
7487 - 2155 	2002 
2640 - 2156 	698 
1562 - 2157 	720 
3467 - 2158 	1649 
8856 - 2159 	657 
3920 - 2160 	70 
596 - 2161 	448 
5730 - 2162 	655 
5331 - 2163 	27 
9302 - 2164 	2845 
8077 - 2165 	978 
7885 - 2166 	1825 
292 - 2167 	2335 
8431 - 2168 	1586 
5258 - 2169 	1175 
1097 - 2170 	160 
685 - 2171 	1811 
2928 - 2172 	1219 
6358 - 2173 	1811 
7194 - 2174 	408 
4298 - 2175 	1321 
4713 - 2176 	835 
4994 - 2177 	990 
9138 - 2178 	672 
1519 - 2179 	998 
3560 - 2180 	858 
6627 - 2181 	739 
7167 - 2182 	246 
5362 - 2183 	1160 
6533 - 2184 	999 
5384 - 2185 	2537 
7166 - 2186 	1054 
7643 - 2187 	1006 
773 - 2188 	974 
4843 - 2189 	875 
7064 - 2190 	1698 
8075 - 2191 	881 
4151 - 2192 	2852 
9503 - 2193 	411 
5234 - 2194 	2120 
8958 - 2195 	698 
6144 - 2196 	1110 
384 - 2197 	1561 
8727 - 2198 	635 
205 - 2199 	692 
3207 - 2200 	346 
4944 - 2201 	555 
727 - 2202 	1125 
6235 - 2203 	1655 
581 - 2204 	1549 
6911 - 2205 	1253 
1788 - 2206 	267 
289 - 2207 	443 
8388 - 2208 	250 
9301 - 2209 	1477 
1262 - 2210 	2001 
7778 - 2211 	165 
9455 - 2212 	1488 
3372 - 2213 	1211 
6389 - 2214 	155 
2815 - 2215 	261 
4239 - 2216 	742 
8488 - 2217 	684 
5392 - 2218 	4635 
5056 - 2219 	1104 
2086 - 2220 	499 
7390 - 2221 	19 
1195 - 2222 	1176 
9884 - 2223 	2437 
6751 - 2224 	200 
7490 - 2225 	1766 
6469 - 2226 	595 
9994 - 2227 	409 
9194 - 2228 	1150 
510 - 2229 	2015 
1944 - 2230 	1867 
3650 - 2231 	1288 
8923 - 2232 	562 
6692 - 2233 	770 
1699 - 2234 	2622 
9499 - 2235 	501 
1551 - 2236 	1392 
1561 - 2237 	1155 
8156 - 2238 	474 
7351 - 2239 	739 
5152 - 2240 	670 
3023 - 2241 	629 
4284 - 2242 	2350 
524 - 2243 	1909 
76 - 2244 	1693 
707 - 2245 	3549 
8820 - 2246 	1320 
9222 - 2247 	1451 
1525 - 2248 	534 
7579 - 2249 	2028 
3705 - 2250 	1650 
9097 - 2251 	2209 
5141 - 2252 	1564 
8879 - 2253 	249 
3279 - 2254 	303 
6149 - 2255 	2543 
5486 - 2256 	1416 
374 - 2257 	3426 
4388 - 2258 	1151 
3510 - 2259 	943 
9540 - 2260 	607 
9120 - 2261 	1525 
4307 - 2262 	347 
9173 - 2263 	1903 
4394 - 2264 	476 
6529 - 2265 	1363 
896 - 2266 	1217 
6314 - 2267 	1450 
7904 - 2268 	439 
6764 - 2269 	1259 
9665 - 2270 	2797 
5224 - 2271 	349 
7978 - 2272 	2887 
4984 - 2273 	1162 
4196 - 2274 	1763 
8731 - 2275 	1460 
7434 - 2276 	3206 
6766 - 2277 	736 
8758 - 2278 	1537 
981 - 2279 	26 
6358 - 2280 	1831 
9993 - 2281 	2312 
7430 - 2282 	685 
749 - 2283 	474 
2764 - 2284 	1472 
1727 - 2285 	1676 
2932 - 2286 	1037 
1022 - 2287 	1253 
8912 - 2288 	859 
2393 - 2289 	1745 
6542 - 2290 	642 
4611 - 2291 	1182 
8753 - 2292 	1511 
5670 - 2293 	223 
4539 - 2294 	394 
7339 - 2295 	907 
9379 - 2296 	1803 
9021 - 2297 	629 
966 - 2298 	945 
2896 - 2299 	1572 
4964 - 2300 	2727 
2067 - 2301 	106 
9453 - 2302 	785 
2944 - 2303 	643 
1611 - 2304 	1263 
7386 - 2305 	4277 
4004 - 2306 	1655 
5133 - 2307 	930 
660 - 2308 	1156 
6278 - 2309 	627 
2491 - 2310 	3141 
5073 - 2311 	2503 
3573 - 2312 	2945 
7067 - 2313 	278 
9017 - 2314 	815 
3178 - 2315 	161 
382 - 2316 	2088 
7744 - 2317 	938 
6691 - 2318 	1730 
4732 - 2319 	1285 
4585 - 2320 	654 
1669 - 2321 	2369 
8067 - 2322 	1305 
1726 - 2323 	5685 
8501 - 2324 	2001 
6044 - 2325 	277 
8692 - 2326 	280 
8656 - 2327 	1121 
7253 - 2328 	1708 
6081 - 2329 	3957 
5098 - 2330 	670 
5863 - 2331 	2460 
5819 - 2332 	2777 
8366 - 2333 	1586 
5296 - 2334 	877 
