Edge 	Weight
16858 - 4523 	1316 
15262 - 4524 	3241 
15906 - 4525 	3564 
13539 - 4526 	554 
16139 - 4527 	2131 
19596 - 4528 	1122 
13458 - 4529 	196 
3445 - 4530 	4295 
4013 - 4531 	1610 
11762 - 4532 	7333 
12320 - 4533 	3888 
6187 - 4534 	1710 
2659 - 4535 	532 
18292 - 4536 	3207 
15614 - 4537 	4389 
7707 - 4538 	1562 
5194 - 4539 	2114 
17735 - 4540 	524 
19636 - 4541 	1363 
3587 - 4542 	3640 
2762 - 4543 	1897 
4794 - 4544 	3754 
14088 - 4545 	4347 
2277 - 4546 	533 
11653 - 4547 	2148 
3245 - 4548 	1203 
756 - 4549 	2756 
8650 - 4550 	1488 
11276 - 4551 	164 
14404 - 4552 	1550 
15890 - 4553 	803 
15569 - 4554 	4250 
12674 - 4555 	409 
5429 - 4556 	1215 
4439 - 4557 	587 
11819 - 4558 	1135 
18599 - 4559 	683 
11266 - 4560 	2011 
2830 - 4561 	2569 
16079 - 4562 	2182 
12936 - 4563 	3354 
3477 - 4564 	2214 
12508 - 4565 	991 
7813 - 4566 	4875 
2583 - 4567 	1746 
8731 - 4568 	2628 
3950 - 4569 	2328 
13515 - 4570 	3887 
1034 - 4571 	8452 
8656 - 4572 	767 
769 - 4573 	1656 
5488 - 4574 	957 
10543 - 4575 	731 
17037 - 4576 	2030 
5937 - 4577 	7270 
4603 - 4578 	3606 
19316 - 4579 	2995 
6388 - 4580 	2747 
6211 - 4581 	255 
7899 - 4582 	1555 
15573 - 4583 	920 
8051 - 4584 	2434 
4841 - 4585 	701 
596 - 4586 	854 
17594 - 4587 	9337 
11526 - 4588 	325 
5514 - 4589 	4133 
7385 - 4590 	4171 
15901 - 4591 	3220 
13970 - 4592 	2031 
9699 - 4593 	2812 
4012 - 4594 	5005 
2025 - 4595 	348 
2942 - 4596 	209 
1893 - 4597 	951 
1621 - 4598 	564 
18399 - 4599 	1695 
5608 - 4600 	579 
17634 - 4601 	250 
12337 - 4602 	2875 
1760 - 4603 	2106 
4934 - 4604 	6754 
6645 - 4605 	758 
429 - 4606 	4669 
12659 - 4607 	757 
12633 - 4608 	2611 
17402 - 4609 	1536 
5941 - 4610 	2351 
12837 - 4611 	3814 
2136 - 4612 	4729 
5780 - 4613 	4183 
1792 - 4614 	4984 
15012 - 4615 	2854 
12393 - 4616 	3460 
10999 - 4617 	3410 
438 - 4618 	809 
19576 - 4619 	1794 
9147 - 4620 	4695 
9059 - 4621 	5180 
6087 - 4622 	244 
4010 - 4623 	6859 
14004 - 4624 	4957 
4237 - 4625 	3215 
2349 - 4626 	319 
10905 - 4627 	465 
5930 - 4628 	2146 
16396 - 4629 	735 
15370 - 4630 	1973 
13336 - 4631 	3252 
14388 - 4632 	4978 
15687 - 4633 	255 
4528 - 4634 	2413 
5812 - 4635 	648 
12651 - 4636 	1150 
14354 - 4637 	255 
15181 - 4638 	1757 
15430 - 4639 	821 
11560 - 4640 	715 
16271 - 4641 	6883 
17669 - 4642 	4372 
14059 - 4643 	2965 
2069 - 4644 	2645 
3475 - 4645 	3781 
9508 - 4646 	2136 
163 - 4647 	1727 
15003 - 4648 	1515 
1326 - 4649 	2564 
481 - 4650 	1234 
18536 - 4651 	301 
3108 - 4652 	2707 
5247 - 4653 	3426 
2182 - 4654 	935 
5363 - 4655 	4144 
13094 - 4656 	1845 
308 - 4657 	285 
1383 - 4658 	4004 
7820 - 4659 	658 
5832 - 4660 	3854 
14985 - 4661 	2719 
14193 - 4662 	699 
13129 - 4663 	1105 
16839 - 4664 	3303 
3689 - 4665 	2671 
12481 - 4666 	2097 
16486 - 4667 	1275 
3976 - 4668 	1513 
4038 - 4669 	3241 
5485 - 4670 	435 
13137 - 4671 	1940 
18271 - 4672 	2298 
11506 - 4673 	3428 
4241 - 4674 	63 
4770 - 4675 	2483 
5961 - 4676 	3913 
16537 - 4677 	95 
9045 - 4678 	465 
3113 - 4679 	2871 
6795 - 4680 	1939 
2385 - 4681 	2871 
11215 - 4682 	1922 
6196 - 4683 	2119 
3130 - 4684 	3725 
4602 - 4685 	866 
9655 - 4686 	3277 
19175 - 4687 	447 
1787 - 4688 	4810 
16203 - 4689 	5641 
13189 - 4690 	8077 
5685 - 4691 	898 
10377 - 4692 	1399 
18163 - 4693 	1906 
12589 - 4694 	1796 
13773 - 4695 	323 
5438 - 4696 	2988 
3664 - 4697 	971 
1353 - 4698 	3058 
12254 - 4699 	73 
9272 - 4700 	2842 
4160 - 4701 	2064 
14334 - 4702 	2068 
13540 - 4703 	4376 
2510 - 4704 	2171 
11149 - 4705 	3866 
14787 - 4706 	1824 
14529 - 4707 	2392 
16373 - 4708 	718 
17537 - 4709 	1706 
10976 - 4710 	2421 
14039 - 4711 	7841 
11728 - 4712 	3908 
11489 - 4713 	892 
6350 - 4714 	2360 
5837 - 4715 	1835 
18429 - 4716 	4963 
16531 - 4717 	1979 
15454 - 4718 	1781 
11872 - 4719 	2440 
18141 - 4720 	1625 
17715 - 4721 	2189 
15752 - 4722 	2098 
10170 - 4723 	5879 
10232 - 4724 	955 
11855 - 4725 	3565 
2754 - 4726 	1717 
11199 - 4727 	7313 
18758 - 4728 	1040 
10253 - 4729 	1030 
15666 - 4730 	3238 
4660 - 4731 	2266 
916 - 4732 	898 
15113 - 4733 	346 
16632 - 4734 	1206 
15228 - 4735 	3280 
7266 - 4736 	4461 
3073 - 4737 	1915 
18953 - 4738 	1625 
1693 - 4739 	3837 
4695 - 4740 	3259 
2388 - 4741 	1052 
16159 - 4742 	5042 
11475 - 4743 	3318 
18702 - 4744 	2453 
19465 - 4745 	1979 
5581 - 4746 	2994 
2325 - 4747 	2254 
11375 - 4748 	2096 
9617 - 4749 	2373 
13941 - 4750 	1050 
3924 - 4751 	3478 
16956 - 4752 	3251 
14570 - 4753 	461 
19248 - 4754 	7768 
15886 - 4755 	2055 
9497 - 4756 	1255 
10234 - 4757 	1745 
17391 - 4758 	1966 
18016 - 4759 	3464 
12195 - 4760 	2249 
556 - 4761 	2306 
1293 - 4762 	2854 
7661 - 4763 	4339 
14929 - 4764 	4203 
15828 - 4765 	2094 
1400 - 4766 	1250 
8691 - 4767 	4067 
17401 - 4768 	2165 
8182 - 4769 	3392 
3650 - 4770 	1748 
12664 - 4771 	2787 
17470 - 4772 	294 
16628 - 4773 	1292 
19790 - 4774 	756 
1062 - 4775 	1916 
15603 - 4776 	1602 
15931 - 4777 	415 
15532 - 4778 	5389 
10669 - 4779 	1238 
19152 - 4780 	4367 
15599 - 4781 	554 
17271 - 4782 	5060 
6694 - 4783 	4045 
11922 - 4784 	704 
16377 - 4785 	3779 
14041 - 4786 	1161 
14876 - 4787 	2922 
8838 - 4788 	1938 
1691 - 4789 	1491 
10881 - 4790 	427 
5308 - 4791 	1228 
5704 - 4792 	1500 
12609 - 4793 	2458 
13123 - 4794 	3341 
12770 - 4795 	3703 
12051 - 4796 	7884 
15610 - 4797 	2757 
16558 - 4798 	978 
5076 - 4799 	182 
855 - 4800 	2225 
2741 - 4801 	2740 
15366 - 4802 	2919 
19833 - 4803 	1085 
8841 - 4804 	5873 
1550 - 4805 	1483 
10923 - 4806 	2358 
14719 - 4807 	1221 
3255 - 4808 	3652 
13593 - 4809 	7819 
13033 - 4810 	4208 
16514 - 4811 	3964 
14085 - 4812 	2192 
7322 - 4813 	1596 
3224 - 4814 	7772 
894 - 4815 	1355 
7304 - 4816 	1396 
7436 - 4817 	1481 
18845 - 4818 	1479 
13362 - 4819 	3613 
19510 - 4820 	28 
16515 - 4821 	4530 
5152 - 4822 	6 
10598 - 4823 	436 
14473 - 4824 	1319 
19244 - 4825 	1143 
14767 - 4826 	1969 
5649 - 4827 	4674 
16094 - 4828 	1014 
3454 - 4829 	2557 
4922 - 4830 	2439 
5976 - 4831 	2890 
13667 - 4832 	6367 
15478 - 4833 	6639 
2324 - 4834 	3392 
1918 - 4835 	1213 
3055 - 4836 	2109 
14912 - 4837 	3751 
15363 - 4838 	3528 
12874 - 4839 	4828 
10777 - 4840 	1673 
11883 - 4841 	2933 
12326 - 4842 	3454 
5186 - 4843 	782 
10945 - 4844 	1316 
17484 - 4845 	5434 
18145 - 4846 	3104 
1817 - 4847 	458 
19331 - 4848 	3681 
9239 - 4849 	4569 
18069 - 4850 	4342 
10428 - 4851 	4315 
17931 - 4852 	1277 
43 - 4853 	3127 
10525 - 4854 	1595 
14764 - 4855 	488 
18877 - 4856 	9277 
9694 - 4857 	188 
9082 - 4858 	3688 
4913 - 4859 	811 
4880 - 4860 	3482 
16894 - 4861 	1878 
5709 - 4862 	5453 
105 - 4863 	47 
13693 - 4864 	5247 
1389 - 4865 	1671 
29 - 4866 	1347 
17524 - 4867 	2681 
18175 - 4868 	1323 
844 - 4869 	2529 
1430 - 4870 	5127 
18298 - 4871 	605 
7139 - 4872 	3310 
12372 - 4873 	617 
19494 - 4874 	3555 
4404 - 4875 	1767 
15968 - 4876 	369 
16299 - 4877 	3520 
13315 - 4878 	3335 
5173 - 4879 	371 
3721 - 4880 	809 
988 - 4881 	429 
17569 - 4882 	1539 
18605 - 4883 	48 
7564 - 4884 	6809 
3463 - 4885 	1455 
11097 - 4886 	2285 
8801 - 4887 	2048 
11948 - 4888 	429 
19202 - 4889 	4803 
10907 - 4890 	1342 
3644 - 4891 	1064 
908 - 4892 	2334 
1086 - 4893 	5434 
8030 - 4894 	3975 
4792 - 4895 	4067 
701 - 4896 	2099 
10261 - 4897 	409 
9712 - 4898 	3097 
18501 - 4899 	5512 
14731 - 4900 	2696 
4675 - 4901 	305 
8947 - 4902 	2654 
6023 - 4903 	4547 
611 - 4904 	5039 
2194 - 4905 	1839 
492 - 4906 	5807 
4057 - 4907 	523 
19480 - 4908 	2060 
6560 - 4909 	194 
8321 - 4910 	1099 
6185 - 4911 	1565 
16317 - 4912 	3020 
10650 - 4913 	4130 
4543 - 4914 	409 
4620 - 4915 	6637 
3354 - 4916 	1197 
10413 - 4917 	2455 
19377 - 4918 	4428 
12832 - 4919 	578 
6953 - 4920 	2186 
129 - 4921 	1955 
3615 - 4922 	2172 
7075 - 4923 	2007 
5908 - 4924 	5729 
1230 - 4925 	407 
15436 - 4926 	1856 
14774 - 4927 	1595 
9125 - 4928 	2152 
17838 - 4929 	3061 
9854 - 4930 	1446 
13671 - 4931 	467 
480 - 4932 	2138 
18243 - 4933 	150 
626 - 4934 	1629 
17734 - 4935 	7303 
451 - 4936 	2071 
2950 - 4937 	2980 
18540 - 4938 	778 
13537 - 4939 	796 
11365 - 4940 	1616 
14537 - 4941 	5519 
5670 - 4942 	12 
7373 - 4943 	1559 
5435 - 4944 	4164 
15657 - 4945 	203 
11922 - 4946 	3169 
8097 - 4947 	73 
17325 - 4948 	3724 
4350 - 4949 	3215 
17427 - 4950 	53 
8612 - 4951 	3454 
7836 - 4952 	7305 
10536 - 4953 	213 
3152 - 4954 	1613 
468 - 4955 	1121 
13188 - 4956 	2988 
5952 - 4957 	1958 
15646 - 4958 	2758 
12073 - 4959 	11 
6563 - 4960 	2741 
13395 - 4961 	1223 
11599 - 4962 	1853 
1441 - 4963 	193 
6178 - 4964 	2784 
9117 - 4965 	3761 
8994 - 4966 	1133 
5284 - 4967 	274 
3295 - 4968 	2859 
17618 - 4969 	4468 
1316 - 4970 	1670 
13061 - 4971 	2684 
6631 - 4972 	490 
2156 - 4973 	575 
540 - 4974 	436 
3986 - 4975 	3822 
17292 - 4976 	2943 
19086 - 4977 	2153 
17643 - 4978 	470 
10912 - 4979 	5266 
1261 - 4980 	1273 
11639 - 4981 	2770 
8382 - 4982 	1162 
8783 - 4983 	5721 
2640 - 4984 	1708 
10564 - 4985 	1067 
1801 - 4986 	3281 
12815 - 4987 	2545 
7474 - 4988 	388 
17469 - 4989 	313 
3604 - 4990 	1567 
17887 - 4991 	2642 
9316 - 4992 	4417 
14254 - 4993 	510 
12837 - 4994 	2672 
6744 - 4995 	463 
3124 - 4996 	4725 
15996 - 4997 	928 
349 - 4998 	369 
10244 - 4999 	502 
18264 - 5000 	6549 
11362 - 5001 	2679 
6026 - 5002 	907 
15664 - 5003 	3225 
905 - 5004 	2392 
15203 - 5005 	1793 
445 - 5006 	3462 
8994 - 5007 	1165 
1800 - 5008 	2339 
3332 - 5009 	766 
16650 - 5010 	5829 
17790 - 5011 	14 
11047 - 5012 	1458 
552 - 5013 	1332 
2908 - 5014 	2638 
19794 - 5015 	3602 
17977 - 5016 	1308 
19980 - 5017 	1378 
13468 - 5018 	888 
6823 - 5019 	3243 
15574 - 5020 	5801 
814 - 5021 	1036 
12912 - 5022 	374 
1058 - 5023 	1685 
678 - 5024 	438 
19098 - 5025 	28 
1965 - 5026 	1510 
13376 - 5027 	3306 
12892 - 5028 	1634 
14344 - 5029 	2665 
7550 - 5030 	4079 
5417 - 5031 	2498 
10229 - 5032 	256 
871 - 5033 	299 
16772 - 5034 	1583 
3163 - 5035 	1403 
7083 - 5036 	5239 
11726 - 5037 	663 
5004 - 5038 	1578 
5793 - 5039 	975 
4576 - 5040 	3110 
4807 - 5041 	219 
6742 - 5042 	2193 
15011 - 5043 	3966 
19190 - 5044 	904 
19046 - 5045 	1667 
19392 - 5046 	1605 
6952 - 5047 	4419 
19883 - 5048 	2413 
2242 - 5049 	8275 
12425 - 5050 	1306 
9644 - 5051 	2555 
2712 - 5052 	5530 
5371 - 5053 	948 
6392 - 5054 	1499 
18229 - 5055 	2890 
11123 - 5056 	5600 
17240 - 5057 	2134 
14654 - 5058 	2281 
13861 - 5059 	4532 
5543 - 5060 	720 
19689 - 5061 	1288 
12157 - 5062 	1965 
3465 - 5063 	1363 
8545 - 5064 	1540 
6874 - 5065 	1293 
4481 - 5066 	919 
7945 - 5067 	1255 
5257 - 5068 	6474 
1498 - 5069 	2288 
9979 - 5070 	109 
6804 - 5071 	624 
11206 - 5072 	483 
15654 - 5073 	1446 
13155 - 5074 	4609 
3345 - 5075 	870 
13829 - 5076 	250 
16883 - 5077 	2110 
7448 - 5078 	2963 
16484 - 5079 	2168 
11906 - 5080 	700 
7260 - 5081 	4211 
10418 - 5082 	2304 
12894 - 5083 	1367 
6514 - 5084 	3731 
15177 - 5085 	1545 
598 - 5086 	1686 
14476 - 5087 	1985 
5177 - 5088 	676 
18366 - 5089 	1568 
8988 - 5090 	873 
5774 - 5091 	1593 
11236 - 5092 	4475 
3873 - 5093 	1643 
1360 - 5094 	492 
1208 - 5095 	1807 
1984 - 5096 	604 
19523 - 5097 	671 
3473 - 5098 	684 
4133 - 5099 	3824 
3157 - 5100 	1695 
10581 - 5101 	4570 
12282 - 5102 	662 
626 - 5103 	2572 
19628 - 5104 	3801 
5443 - 5105 	431 
18089 - 5106 	1357 
3149 - 5107 	1862 
5452 - 5108 	2362 
16372 - 5109 	1798 
650 - 5110 	3223 
15772 - 5111 	4082 
11460 - 5112 	2182 
4450 - 5113 	960 
7837 - 5114 	2795 
16800 - 5115 	2780 
3950 - 5116 	1962 
8660 - 5117 	288 
15862 - 5118 	2278 
511 - 5119 	2535 
18293 - 5120 	2775 
534 - 5121 	174 
15956 - 5122 	493 
8089 - 5123 	2342 
1900 - 5124 	9586 
7925 - 5125 	2676 
16212 - 5126 	1324 
17107 - 5127 	11751 
7751 - 5128 	1503 
15399 - 5129 	3916 
3784 - 5130 	3053 
6147 - 5131 	3038 
9781 - 5132 	467 
16038 - 5133 	1167 
11936 - 5134 	342 
4352 - 5135 	1711 
3121 - 5136 	855 
5732 - 5137 	194 
347 - 5138 	3438 
17775 - 5139 	4309 
12040 - 5140 	2105 
5823 - 5141 	2646 
18240 - 5142 	673 
2970 - 5143 	2063 
11192 - 5144 	374 
17215 - 5145 	760 
18198 - 5146 	2549 
17577 - 5147 	1628 
18421 - 5148 	930 
11510 - 5149 	1223 
14301 - 5150 	1540 
5749 - 5151 	3036 
1751 - 5152 	1833 
17872 - 5153 	3375 
4327 - 5154 	2374 
1500 - 5155 	3045 
18594 - 5156 	1963 
14906 - 5157 	2533 
14959 - 5158 	3489 
6377 - 5159 	2929 
902 - 5160 	3264 
3545 - 5161 	3179 
14369 - 5162 	4698 
1312 - 5163 	1462 
4708 - 5164 	129 
9913 - 5165 	937 
13345 - 5166 	3322 
14297 - 5167 	1934 
1091 - 5168 	951 
14169 - 5169 	202 
8680 - 5170 	961 
1607 - 5171 	2444 
920 - 5172 	1111 
6231 - 5173 	1249 
7534 - 5174 	2634 
11942 - 5175 	923 
13323 - 5176 	305 
6513 - 5177 	1229 
4628 - 5178 	2282 
18978 - 5179 	2023 
3899 - 5180 	983 
19063 - 5181 	14 
10998 - 5182 	121 
10275 - 5183 	2794 
3787 - 5184 	5458 
2083 - 5185 	3462 
3980 - 5186 	1060 
6491 - 5187 	1147 
17318 - 5188 	2186 
7409 - 5189 	1038 
13872 - 5190 	5899 
2823 - 5191 	2914 
4360 - 5192 	1959 
9178 - 5193 	94 
17076 - 5194 	3241 
7343 - 5195 	2549 
1700 - 5196 	5713 
14441 - 5197 	4000 
10726 - 5198 	1923 
15996 - 5199 	1819 
1292 - 5200 	2542 
15328 - 5201 	2074 
7304 - 5202 	4275 
2752 - 5203 	4380 
7021 - 5204 	4044 
19088 - 5205 	1125 
16259 - 5206 	1709 
5680 - 5207 	2647 
8894 - 5208 	1014 
938 - 5209 	1835 
10689 - 5210 	1931 
12029 - 5211 	236 
101 - 5212 	2951 
17472 - 5213 	1717 
9466 - 5214 	469 
5926 - 5215 	2263 
34 - 5216 	5679 
3320 - 5217 	2622 
12855 - 5218 	2998 
7416 - 5219 	3942 
6390 - 5220 	2373 
4455 - 5221 	722 
6590 - 5222 	2219 
13154 - 5223 	414 
1685 - 5224 	3176 
3359 - 5225 	1568 
15994 - 5226 	312 
2004 - 5227 	1710 
16160 - 5228 	5233 
9991 - 5229 	6143 
19572 - 5230 	2051 
3009 - 5231 	791 
1959 - 5232 	13476 
12792 - 5233 	1210 
6304 - 5234 	3263 
8697 - 5235 	4112 
1013 - 5236 	2212 
6952 - 5237 	1694 
18382 - 5238 	2161 
9328 - 5239 	1603 
13670 - 5240 	1795 
19586 - 5241 	2927 
18751 - 5242 	3077 
17301 - 5243 	927 
12847 - 5244 	2303 
1600 - 5245 	282 
10946 - 5246 	394 
19468 - 5247 	28 
6912 - 5248 	3056 
2732 - 5249 	1394 
4885 - 5250 	2625 
5272 - 5251 	388 
15349 - 5252 	1745 
18564 - 5253 	1609 
9344 - 5254 	1938 
19372 - 5255 	2373 
11247 - 5256 	1130 
17680 - 5257 	205 
11779 - 5258 	938 
8527 - 5259 	4768 
9440 - 5260 	1338 
150 - 5261 	2078 
8135 - 5262 	1635 
4241 - 5263 	8870 
9737 - 5264 	2797 
13203 - 5265 	889 
6145 - 5266 	437 
9002 - 5267 	1343 
15705 - 5268 	6337 
6063 - 5269 	4082 
12919 - 5270 	1698 
19394 - 5271 	720 
18259 - 5272 	1750 
13410 - 5273 	2730 
17507 - 5274 	3165 
2323 - 5275 	964 
751 - 5276 	3298 
14274 - 5277 	2945 
15261 - 5278 	146 
10412 - 5279 	1039 
19566 - 5280 	588 
16396 - 5281 	154 
14213 - 5282 	3511 
3520 - 5283 	4244 
3234 - 5284 	2490 
9369 - 5285 	425 
6594 - 5286 	1800 
3864 - 5287 	1329 
17407 - 5288 	3152 
3541 - 5289 	694 
10633 - 5290 	341 
1875 - 5291 	388 
5463 - 5292 	5005 
18279 - 5293 	33 
18556 - 5294 	1784 
5731 - 5295 	1902 
2749 - 5296 	2592 
7036 - 5297 	2206 
2063 - 5298 	1434 
17766 - 5299 	731 
17738 - 5300 	945 
6514 - 5301 	4393 
15736 - 5302 	1961 
5389 - 5303 	2986 
6056 - 5304 	2285 
4718 - 5305 	3821 
19310 - 5306 	2239 
1747 - 5307 	3422 
11951 - 5308 	3080 
3767 - 5309 	808 
10139 - 5310 	4974 
3381 - 5311 	2038 
15835 - 5312 	581 
11064 - 5313 	6068 
6333 - 5314 	1773 
18558 - 5315 	2143 
1633 - 5316 	1171 
8310 - 5317 	2571 
4529 - 5318 	5 
13246 - 5319 	971 
12526 - 5320 	2505 
13302 - 5321 	908 
1936 - 5322 	3079 
18329 - 5323 	1168 
927 - 5324 	1808 
12609 - 5325 	1978 
12040 - 5326 	18 
19918 - 5327 	1098 
4295 - 5328 	16 
10921 - 5329 	3250 
3489 - 5330 	2057 
15275 - 5331 	6440 
16403 - 5332 	2603 
5175 - 5333 	2660 
15061 - 5334 	5735 
4470 - 5335 	1160 
12152 - 5336 	597 
9090 - 5337 	3226 
19378 - 5338 	1258 
9680 - 5339 	114 
5398 - 5340 	7425 
1769 - 5341 	3484 
13041 - 5342 	3033 
13052 - 5343 	3390 
15930 - 5344 	841 
10597 - 5345 	1829 
15110 - 5346 	1449 
11485 - 5347 	845 
2095 - 5348 	2020 
11952 - 5349 	2554 
1400 - 5350 	416 
7491 - 5351 	562 
7052 - 5352 	9208 
343 - 5353 	412 
2134 - 5354 	92 
10421 - 5355 	4701 
5566 - 5356 	2035 
9817 - 5357 	3920 
16622 - 5358 	989 
7962 - 5359 	1886 
63 - 5360 	1968 
8733 - 5361 	4272 
12670 - 5362 	10258 
4939 - 5363 	568 
6226 - 5364 	2636 
16004 - 5365 	239 
18691 - 5366 	2144 
16613 - 5367 	2063 
687 - 5368 	2107 
2320 - 5369 	254 
4495 - 5370 	2351 
15003 - 5371 	789 
8199 - 5372 	296 
16076 - 5373 	1573 
3548 - 5374 	2794 
1388 - 5375 	1751 
4389 - 5376 	2670 
14590 - 5377 	475 
13473 - 5378 	678 
4183 - 5379 	9617 
17387 - 5380 	1366 
16430 - 5381 	2515 
2892 - 5382 	2673 
46 - 5383 	975 
8825 - 5384 	602 
4189 - 5385 	1862 
727 - 5386 	6944 
17012 - 5387 	2610 
4596 - 5388 	2472 
10881 - 5389 	1161 
437 - 5390 	1682 
5294 - 5391 	1333 
6025 - 5392 	1150 
14783 - 5393 	1861 
3873 - 5394 	628 
18985 - 5395 	4337 
15221 - 5396 	1623 
16549 - 5397 	10168 
12115 - 5398 	1978 
5600 - 5399 	438 
6223 - 5400 	1908 
9158 - 5401 	2173 
5284 - 5402 	197 
2066 - 5403 	2862 
3040 - 5404 	3761 
9712 - 5405 	549 
679 - 5406 	1213 
724 - 5407 	3786 
4852 - 5408 	3714 
6694 - 5409 	2020 
6133 - 5410 	3804 
8156 - 5411 	1124 
2253 - 5412 	2907 
179 - 5413 	989 
8667 - 5414 	1921 
3399 - 5415 	726 
214 - 5416 	5266 
488 - 5417 	698 
12212 - 5418 	501 
19806 - 5419 	1498 
13092 - 5420 	454 
15821 - 5421 	3422 
9213 - 5422 	594 
14962 - 5423 	5061 
13803 - 5424 	6181 
8769 - 5425 	3618 
4123 - 5426 	2311 
15894 - 5427 	2185 
16298 - 5428 	1218 
16789 - 5429 	2711 
15428 - 5430 	490 
18070 - 5431 	1040 
1839 - 5432 	646 
3902 - 5433 	2673 
10742 - 5434 	177 
3319 - 5435 	2512 
16242 - 5436 	2702 
17547 - 5437 	3293 
8382 - 5438 	420 
8253 - 5439 	4034 
13187 - 5440 	3984 
2976 - 5441 	218 
9257 - 5442 	1932 
14103 - 5443 	1613 
4143 - 5444 	7232 
16848 - 5445 	669 
17996 - 5446 	6919 
19875 - 5447 	2582 
12516 - 5448 	920 
535 - 5449 	1326 
16339 - 5450 	3067 
2899 - 5451 	2852 
7722 - 5452 	1303 
10248 - 5453 	4106 
9662 - 5454 	3721 
14294 - 5455 	2578 
8642 - 5456 	832 
5713 - 5457 	1006 
10705 - 5458 	1097 
7231 - 5459 	1454 
5809 - 5460 	2448 
528 - 5461 	3260 
11157 - 5462 	2200 
8080 - 5463 	940 
6898 - 5464 	1054 
9135 - 5465 	4093 
11441 - 5466 	6611 
1723 - 5467 	3604 
8734 - 5468 	2174 
2942 - 5469 	2615 
19613 - 5470 	1185 
57 - 5471 	3927 
15301 - 5472 	3682 
19492 - 5473 	717 
8651 - 5474 	7117 
4729 - 5475 	2345 
2305 - 5476 	2439 
14484 - 5477 	4703 
2664 - 5478 	1339 
19069 - 5479 	969 
11912 - 5480 	453 
13714 - 5481 	1659 
3694 - 5482 	52 
11475 - 5483 	4013 
19003 - 5484 	2587 
5479 - 5485 	825 
13143 - 5486 	4893 
4774 - 5487 	3593 
16068 - 5488 	2293 
7301 - 5489 	1145 
16893 - 5490 	990 
5716 - 5491 	2587 
16722 - 5492 	619 
8054 - 5493 	2309 
11984 - 5494 	2663 
2053 - 5495 	151 
18438 - 5496 	5546 
2147 - 5497 	3386 
16456 - 5498 	2332 
15709 - 5499 	1658 
12209 - 5500 	613 
17871 - 5501 	3883 
11909 - 5502 	1127 
4167 - 5503 	597 
5081 - 5504 	1730 
8830 - 5505 	5042 
1969 - 5506 	269 
3509 - 5507 	1602 
15611 - 5508 	1649 
5744 - 5509 	1577 
2540 - 5510 	914 
17160 - 5511 	2510 
17776 - 5512 	750 
6733 - 5513 	2726 
2227 - 5514 	1825 
14162 - 5515 	4180 
6272 - 5516 	2263 
6575 - 5517 	2796 
9821 - 5518 	2920 
7856 - 5519 	8194 
8372 - 5520 	867 
5945 - 5521 	2077 
10995 - 5522 	2696 
807 - 5523 	2904 
4253 - 5524 	3738 
1971 - 5525 	5047 
13501 - 5526 	1298 
17535 - 5527 	1649 
9116 - 5528 	3366 
15245 - 5529 	4639 
17148 - 5530 	820 
15607 - 5531 	2735 
18889 - 5532 	3301 
15931 - 5533 	285 
378 - 5534 	2971 
17439 - 5535 	5433 
13565 - 5536 	3462 
3239 - 5537 	6066 
113 - 5538 	447 
16277 - 5539 	197 
1748 - 5540 	936 
12675 - 5541 	331 
19751 - 5542 	1525 
14381 - 5543 	1224 
2672 - 5544 	8951 
13032 - 5545 	547 
11912 - 5546 	1488 
8488 - 5547 	2932 
4319 - 5548 	2649 
14932 - 5549 	2816 
12247 - 5550 	841 
4714 - 5551 	2358 
19873 - 5552 	426 
17359 - 5553 	281 
8700 - 5554 	4797 
8489 - 5555 	687 
17822 - 5556 	3190 
2643 - 5557 	6519 
15722 - 5558 	2203 
8128 - 5559 	1345 
18458 - 5560 	3780 
5551 - 5561 	45 
1817 - 5562 	2656 
14884 - 5563 	2718 
11430 - 5564 	8597 
6911 - 5565 	4014 
15264 - 5566 	1276 
14723 - 5567 	3465 
4042 - 5568 	88 
19703 - 5569 	1375 
6096 - 5570 	10886 
4055 - 5571 	3621 
18416 - 5572 	3994 
1988 - 5573 	1900 
1505 - 5574 	2580 
4062 - 5575 	205 
15363 - 5576 	2638 
17391 - 5577 	397 
18556 - 5578 	1609 
14170 - 5579 	465 
78 - 5580 	8888 
11870 - 5581 	3212 
477 - 5582 	3710 
2358 - 5583 	1847 
3784 - 5584 	3356 
6711 - 5585 	3033 
232 - 5586 	2443 
9991 - 5587 	2180 
4060 - 5588 	548 
5184 - 5589 	3908 
17694 - 5590 	1705 
5117 - 5591 	1325 
11928 - 5592 	2344 
12156 - 5593 	607 
1129 - 5594 	7589 
4015 - 5595 	2423 
17262 - 5596 	1225 
16966 - 5597 	2652 
18305 - 5598 	225 
11051 - 5599 	1458 
1673 - 5600 	2705 
4681 - 5601 	3396 
6411 - 5602 	3983 
14756 - 5603 	3931 
19359 - 5604 	316 
8861 - 5605 	3219 
15752 - 5606 	376 
7557 - 5607 	1440 
7592 - 5608 	612 
16796 - 5609 	3262 
5816 - 5610 	1537 
13626 - 5611 	5817 
4080 - 5612 	3708 
3205 - 5613 	3682 
11060 - 5614 	1905 
15685 - 5615 	2375 
9844 - 5616 	579 
7453 - 5617 	2488 
3516 - 5618 	1133 
4624 - 5619 	2498 
3982 - 5620 	2150 
7167 - 5621 	1961 
11114 - 5622 	781 
18095 - 5623 	4211 
6970 - 5624 	3177 
